diagnostics_step,model_version,source,diagnostics_top_k,row_count,trajectory_count,complete_step,success_count,success_denominator,success_rate,timeout_rate,lost_rate,mean_env_rounds,valid_action_rate,response_tokens_total,mean_response_tokens,student_entropy_topk_mean,teacher_entropy_topk_mean,entropy_teacher_minus_student,student_surprisal_mean,teacher_surprisal_mean,surprisal_teacher_minus_student,sampled_forward_kl_mean,sampled_forward_kl_token_weighted,sampled_forward_kl_sum_mean_per_trajectory,sampled_reverse_kl_mean,sampled_reverse_kl_token_weighted,student_topk_mass_mean,teacher_topk_mass_mean,topk_mass_student_minus_teacher,rollout_success_rate_from_log,rollout_timeout_rate_from_log,rollout_rounds_mean_from_log,rollout_wait_explore_step_sec,rollout_run_execution_mean_sec,rollout_task_execution_mean_sec,experience_pipeline_total_sec
250,250,train,16,424,16,True,3,16,0.1875,0.8125,0.0,26.5,0.8702830188679245,57957.0,136.69103773584905,0.23028076194705344,0.28677588164644263,0.056495119699389196,0.23334157155192192,0.7462968556281403,0.5129552840762184,0.5129552841185302,0.4949825991927861,1792.9816563385189,0.5129552841185302,0.4949825991927861,0.9999483479021781,0.9996137670338097,0.00033458086836846146,,,,,,,
251,251,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8395833333333333,63273.0,131.81875,0.23655314545748332,0.31493935536189915,0.07838620990441583,0.23895423466707894,0.7489644694349187,0.5100102347678397,0.5100102346597463,0.49807241117621087,1969.6584795220235,0.5100102346597463,0.49807241117621087,0.9999450699527961,0.9994260812172391,0.0005189887355570022,,,,,,,
252,252,train,16,437,16,True,2,16,0.125,0.875,0.0,27.3125,0.8741418764302059,58361.0,133.5491990846682,0.24237666462255367,0.3084050221475107,0.06602835752495703,0.2463683771997313,0.7759854817342098,0.5296171045344785,0.5296171043519238,0.5075727313613404,1851.403260936199,0.5296171043519238,0.5075727313613404,0.9999226118951485,0.9994139976864996,0.0005086142086488943,,,,,,,
253,253,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.8505494505494505,59623.0,131.03956043956043,0.23180543378167703,0.2909033094673965,0.059097875685719475,0.23267350681229226,0.7709025080241599,0.5382290012118677,0.5382290014154679,0.5186234475335384,1932.6178632682593,0.5382290014154679,0.5186234475335384,0.9999459059443343,0.9995513721702202,0.00039453377411413637,,,,,,,
254,254,train,16,413,16,True,3,16,0.1875,0.8125,0.0,25.8125,0.8305084745762712,53087.0,128.5399515738499,0.2261022054729841,0.30002269814921845,0.07392049267623435,0.23068290722988744,0.7586658229400074,0.5279829157101199,0.5279829158390125,0.5190881549925,1722.302055255428,0.5279829158390125,0.5190881549925,0.999945012496177,0.9995074211404458,0.0004375913557311817,,,,,,,
255,255,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8666666666666667,65402.0,136.25416666666666,0.23949061035718153,0.3106402864167505,0.07114967605956898,0.2391168128425934,0.7601074265421484,0.520990613699555,0.5209906139742901,0.5100001866118605,2084.689512799308,0.5209906139742901,0.5100001866118605,0.9999459237200543,0.9994471761892698,0.0004987475307844935,,,,,,,
256,256,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.85625,65824.0,137.13333333333333,0.23546488265872348,0.3096925093120923,0.07422762665336882,0.24148544802848954,0.7572647723406283,0.5157793243121387,0.5157793241662415,0.5042636541072107,2074.5406729970646,0.5157793241662415,0.5042636541072107,0.9999435607191042,0.999484769875871,0.0004587908432331922,,,,,,,
257,257,train,16,478,16,True,1,16,0.0625,0.9375,0.0,29.875,0.799163179916318,64389.0,134.70502092050208,0.23480665721011143,0.3062246573614359,0.07141800015132446,0.23640004703549164,0.7670846591244,0.5306846120889084,0.5306846119249401,0.5225899517474223,2103.0652751915486,0.5306846119249401,0.5225899517474223,0.9999423897322085,0.9994909135841429,0.00045147614806562153,,,,,,,
258,258,train,16,454,16,True,2,16,0.125,0.875,0.0,28.375,0.8237885462555066,59429.0,130.90088105726872,0.23662548199097064,0.32292714247232057,0.08630166048134993,0.24026086551592996,0.7199091813591455,0.47964831584321554,0.4796483157789642,0.47428054840585687,1761.6261694507277,0.4796483157789642,0.47428054840585687,0.999946983417409,0.9993503437596678,0.0005966396577411492,,,,,,,
259,259,train,16,463,16,True,1,16,0.0625,0.9375,0.0,28.9375,0.8747300215982722,63762.0,137.7149028077754,0.23479197251952613,0.30287124087191386,0.06807926835238773,0.23693857086026213,0.7879925372460802,0.551053966385818,0.5510539665258987,0.5336689132892336,2126.737328071758,0.5510539665258987,0.5336689132892336,0.99994405931484,0.9995810402837813,0.0003630190310587311,,,,,,,
260,260,train,16,386,16,True,5,16,0.3125,0.6875,0.0,24.125,0.810880829015544,50794.0,131.59067357512953,0.22364610063675083,0.276977866799525,0.053331766162774186,0.2239338272526812,0.7791664396876046,0.5552326124349234,0.5552326122139971,0.5411195493852843,1717.851649467258,0.5552326122139971,0.5411195493852843,0.9999427718979645,0.9995901215686496,0.0003526503293149741,,,,,,,
261,261,train,16,411,16,True,4,16,0.25,0.75,0.0,25.6875,0.8491484184914841,54679.0,133.0389294403893,0.2230048733387194,0.27685788791355875,0.05385301457483935,0.24290671802006925,0.7897495127249108,0.5468427947048415,0.5468427949704454,0.5320619199951307,1818.2883577133582,0.5468427949704454,0.5320619199951307,0.9999427013908245,0.9995882041892639,0.0003544972015606662,,,,,,,
262,262,train,16,448,16,True,2,16,0.125,0.875,0.0,28.0,0.8258928571428571,60555.0,135.16741071428572,0.23231153209311312,0.2957081050860621,0.06339657299294899,0.23602042550582497,0.7561769348153747,0.5201565093095497,0.5201565094629936,0.5026723310743432,1902.4576880129277,0.5201565094629936,0.5026723310743432,0.9999422285046183,0.9995244781348148,0.00041775036980351565,,,,,,,
263,263,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8520833333333333,64376.0,134.11666666666667,0.22951544142574712,0.30399573152933873,0.07448029010359161,0.2318347136352931,0.7399142437775799,0.5080795301422868,0.50807953001206,0.49581644747716463,1994.9174764243728,0.50807953001206,0.49581644747716463,0.9999522308169227,0.999517836999021,0.0004343938179017792,,,,,,,
264,264,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8020833333333334,62826.0,130.8875,0.22644727667897088,0.29467317044822133,0.06822589376925045,0.22419004897002154,0.7539784073581451,0.5297883583881235,0.5297883584093538,0.5201029564909471,2042.2492715312658,0.5297883584093538,0.5201029564909471,0.9999453175715894,0.9995203017402545,0.0004250158313349184,,,,,,,
265,265,train,16,469,16,True,2,16,0.125,0.875,0.0,29.3125,0.8507462686567164,62711.0,133.71215351812367,0.23203075420417416,0.29643127699800526,0.0644005227938311,0.23387461941601248,0.7480470747152091,0.5141724552991966,0.5141724555830433,0.5007452015303826,1962.6395208232386,0.5141724555830433,0.5007452015303826,0.9999427781345414,0.9995532299153959,0.00038954821914549687,,,,,,,
266,266,train,16,448,16,True,3,16,0.1875,0.8125,0.0,28.0,0.8638392857142857,61425.0,137.109375,0.22530787383674192,0.2891400859109346,0.06383221207419268,0.22768672470069592,0.7528532001893602,0.5251664754886642,0.5251664754150509,0.5042666483787526,1935.9111797915546,0.5251664754150509,0.5042666483787526,0.9999473232187256,0.999571813502085,0.0003755097166405763,,,,,,,
267,267,train,16,427,16,True,2,16,0.125,0.875,0.0,26.6875,0.8220140515222483,57696.0,135.11943793911007,0.2296291176152835,0.29837850769594376,0.06874939008066025,0.2311533046274401,0.7781059522083229,0.5469526475808828,0.54695264775252,0.529528836198736,1909.4809833326428,0.54695264775252,0.529528836198736,0.9999395716281712,0.9995517410691103,0.0003878305590608866,,,,,,,
268,268,train,16,434,16,True,3,16,0.1875,0.8125,0.0,27.125,0.8456221198156681,57234.0,131.87557603686636,0.23666177997653443,0.2950297660005166,0.05836798602398219,0.23596471344189499,0.7773166404472506,0.5413519270053556,0.5413519272457391,0.5243557802456482,1875.6861704112148,0.5413519272457391,0.5243557802456482,0.99994059837675,0.9995310512572517,0.00040954711949825473,,,,,,,
269,269,train,16,430,16,True,2,16,0.125,0.875,0.0,26.875,0.827906976744186,57607.0,133.96976744186045,0.23044929249120452,0.2967256524406204,0.06627635994941586,0.23108457408688898,0.750338714492529,0.51925414040564,0.5192541406513262,0.5118373827618918,1842.8385067977683,0.5192541406513262,0.5118373827618918,0.9999441355307468,0.9995293903984398,0.00041474513230699284,,,,,,,
270,270,train,16,458,16,True,1,16,0.0625,0.9375,0.0,28.625,0.8318777292576419,63407.0,138.44323144104803,0.2324410994425528,0.3051204981273028,0.07267939868474999,0.23606432516295345,0.7380400965737091,0.5019757714107556,0.5019757715866437,0.4973629987506215,1971.0184788612921,0.5019757715866437,0.4973629987506215,0.9999434802548761,0.999480688665159,0.0004627915897170709,,,,,,,
271,271,train,16,457,16,True,1,16,0.0625,0.9375,0.0,28.5625,0.8468271334792122,62449.0,136.64989059080963,0.23622835076043744,0.30296856603064276,0.06674021527020532,0.24076832453691777,0.7709097387646754,0.5301414142277576,0.5301414146032516,0.5189414204093571,2025.4607976964955,0.5301414146032516,0.5189414204093571,0.9999419846846309,0.9995374046246169,0.0004045800600139815,,,,,,,
272,272,train,16,448,16,True,2,16,0.125,0.875,0.0,28.0,0.8861607142857143,59664.0,133.17857142857142,0.2321978632451537,0.3040920437403395,0.07189418049518578,0.23071173657380953,0.7697161132922395,0.53900437671843,0.539004377110891,0.5180652524833195,1931.8653265102978,0.539004377110891,0.5180652524833195,0.9999535065947186,0.9995225770244989,0.0004309295702197291,,,,,,,
273,273,train,16,441,16,True,2,16,0.125,0.875,0.0,27.5625,0.8367346938775511,57906.0,131.30612244897958,0.23650032775604435,0.3073133930288554,0.07081306527281106,0.24155604448239984,0.794752451818292,0.5531964073358921,0.5531964078372927,0.5324298484551535,1926.9301752902581,0.5531964078372927,0.5324298484551535,0.9999440182905731,0.9994816655904833,0.00046235270008976315,,,,,,,
274,274,train,16,455,16,True,2,16,0.125,0.875,0.0,28.4375,0.8087912087912088,63123.0,138.73186813186814,0.23061051394462595,0.296212031134838,0.06560151719021207,0.23237655749658132,0.7574511108903554,0.5250745533937742,0.5250745535743272,0.5140506294664209,2028.0261177380544,0.5250745535743272,0.5140506294664209,0.9999470139340786,0.9995795365649645,0.0003674773691141331,,,,,,,
275,275,train,16,441,16,True,2,16,0.125,0.875,0.0,27.5625,0.8390022675736961,61100.0,138.5487528344671,0.22957208539979004,0.3029253656451702,0.07335328024538015,0.23420699469787068,0.7566124991422665,0.5224055044443958,0.5224055045695218,0.5093282676455343,1944.9973220713837,0.5224055045695218,0.5093282676455343,0.9999472205290609,0.9995738650310659,0.00037335549799499823,,,,,,,
276,276,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.86875,64403.0,134.17291666666668,0.23182203099934942,0.3150110818454425,0.0831890508460931,0.2343701884285042,0.725522170218545,0.4911519817900408,0.4911519821949166,0.47574566630198956,1914.9655091779412,0.4911519821949166,0.47574566630198956,0.999948209679309,0.99943840220679,0.0005098074725189417,,,,,,,
277,277,train,16,414,16,True,4,16,0.25,0.75,0.0,25.875,0.8357487922705314,53332.0,128.82125603864733,0.2306818659256862,0.28958283795706535,0.058900972031379145,0.23574317993280858,0.7666098129624678,0.5308666330296592,0.5308666331604649,0.5158946468150424,1719.6058314962409,0.5308666331604649,0.5158946468150424,0.999943052936094,0.999552959663202,0.00039009327289196705,,,,,,,
278,278,train,16,449,16,True,3,16,0.1875,0.8125,0.0,28.0625,0.8240534521158129,59992.0,133.61247216035636,0.23396528305651482,0.29400131394827983,0.06003603089176501,0.2564294736593388,0.780167899533837,0.5237384258744981,0.5237384262709616,0.5081403642763425,1905.272295854148,0.5237384262709616,0.5081403642763425,0.9999379641297675,0.9995570127247696,0.00038095140499794233,,,,,,,
279,279,train,16,436,16,True,2,16,0.125,0.875,0.0,27.25,0.8302752293577982,56470.0,129.5183486238532,0.23052751831239654,0.3075540936065008,0.07702657529410428,0.24996876776990512,0.7590501840343041,0.5090814162643991,0.5090814164002644,0.495952445426261,1750.4021620763094,0.5090814164002644,0.495952445426261,0.9999438653447973,0.9995391177764771,0.0004047475683202073,,,,,,,
280,280,train,16,460,16,True,1,16,0.0625,0.9375,0.0,28.75,0.8434782608695652,62411.0,135.67608695652174,0.22626792186433806,0.2906729671421295,0.06440504527779142,0.23276653760625138,0.7397322417204826,0.5069657041142313,0.5069657041848341,0.49071588650819886,1914.1293245539484,0.5069657041848341,0.49071588650819886,0.9999507844058523,0.999551369979232,0.0003994144266202815,,,,,,,
281,281,train,16,414,16,True,5,16,0.3125,0.6875,0.0,25.875,0.8502415458937198,55309.0,133.59661835748793,0.22226611441532534,0.27387221616772756,0.05160610175240221,0.22563372865382428,0.7731035289301725,0.5474698002763483,0.5474698004863647,0.5329676452167557,1842.3692180808473,0.5474698004863647,0.5329676452167557,0.9999418119348489,0.9995738358066867,0.00036797612816219516,,,,,,,
282,282,train,16,466,16,True,2,16,0.125,0.875,0.0,29.125,0.8154506437768241,63311.0,135.86051502145924,0.23709946281554634,0.3093258075770053,0.07222634476145895,0.2430729632982697,0.7571732812500821,0.5141003179518124,0.5141003178354033,0.5021689925657906,1987.051318020798,0.5141003178354033,0.5021689925657906,0.9999418533723,0.9995205306087748,0.0004213227635252448,,,,,,,
283,283,train,16,470,16,True,1,16,0.0625,0.9375,0.0,29.375,0.7936170212765957,60836.0,129.43829787234043,0.23047285096450001,0.29279508347967326,0.06232223251517324,0.23858884702512237,0.7674796653972582,0.5288908183721358,0.5288908184029353,0.5215964415163338,1983.240069755482,0.5288908184029353,0.5215964415163338,0.9999426828808027,0.9995703812446501,0.00037230163615253886,,,,,,,
284,284,train,16,466,16,True,1,16,0.0625,0.9375,0.0,29.125,0.8648068669527897,64739.0,138.92489270386267,0.2261644147511734,0.28666982943833896,0.060505414687165554,0.2239615828260041,0.7449841518220165,0.5210225689960124,0.5210225692238988,0.5106677192987759,2066.2573424802163,0.5210225692238988,0.5106677192987759,0.9999482847634801,0.9996089640232101,0.00033932074026998826,,,,,,,
285,285,train,16,463,16,True,1,16,0.0625,0.9375,0.0,28.9375,0.8293736501079914,61048.0,131.85313174946003,0.23373463389555715,0.3095520351783844,0.07581740128282727,0.2365633443531758,0.7459627908975485,0.5093994465443726,0.509399446637336,0.49942777982391884,1905.5666939181624,0.509399446637336,0.49942777982391884,0.9999458021269615,0.9994386375272557,0.0005071645997057894,,,,,,,
286,286,train,16,425,16,True,3,16,0.1875,0.8125,0.0,26.5625,0.8705882352941177,55618.0,130.86588235294118,0.24299957704514458,0.31738824331442367,0.07438866626927909,0.244575460103257,0.7469985520492652,0.5024230919460082,0.5024230922762466,0.497927463047484,1730.8581024859354,0.5024230922762466,0.497927463047484,0.9999371390757386,0.999366064478025,0.0005710745977135501,,,,,,,
287,287,train,16,424,16,True,3,16,0.1875,0.8125,0.0,26.5,0.8608490566037735,54008.0,127.37735849056604,0.23282154160575574,0.31003688405177493,0.07721534244601919,0.23512395381267293,0.7498995371296807,0.5147755833170078,0.5147755835068225,0.5013322797420977,1692.2471102694515,0.5147755835068225,0.5013322797420977,0.9999426027500542,0.9994109648382715,0.0005316379117826786,,,,,,,
288,288,train,16,456,16,True,2,16,0.125,0.875,0.0,28.5,0.868421052631579,63881.0,140.08991228070175,0.24045732993208146,0.30410310336836527,0.0636457734362838,0.24489566749174704,0.7664847020861024,0.5215890345943553,0.521589034698575,0.5033733882302159,2009.7497133459033,0.521589034698575,0.5033733882302159,0.9999377061549911,0.9994914561459133,0.00044625000907783097,,,,,,,
289,289,train,16,446,16,True,2,16,0.125,0.875,0.0,27.875,0.8385650224215246,62657.0,140.4865470852018,0.22239860221113752,0.29143952990068495,0.06904092768954742,0.22646023860082234,0.7381143401406585,0.5116541015398361,0.5116541018874143,0.4971405321521361,1946.8333951910236,0.5116541018874143,0.4971405321521361,0.9999475851926144,0.999542423186509,0.0004051620061054084,,,,,,,
290,290,train,16,448,16,True,2,16,0.125,0.875,0.0,28.0,0.84375,60162.0,134.29017857142858,0.2281251901335537,0.29095345625581065,0.06282826612225695,0.22946227050597595,0.7358539352657892,0.5063916647598132,0.5063916648573434,0.4938567778740745,1856.9632169037557,0.5063916648573434,0.4938567778740745,0.9999476585436554,0.9995893980042156,0.00035826053943976977,,,,,,,
291,291,train,16,473,16,True,2,16,0.125,0.875,0.0,29.5625,0.8076109936575053,64084.0,135.48414376321352,0.23642224006110746,0.3060840037022134,0.06966176364110593,0.2344164254683798,0.7614753508955258,0.5270589254271459,0.5270589256111929,0.5144586489918834,2060.535503874741,0.5270589256111929,0.5144586489918834,0.9999412933763998,0.9995157010037607,0.0004255923726390609,,,,,,,
292,292,train,16,458,16,True,3,16,0.1875,0.8125,0.0,28.625,0.8493449781659389,61701.0,134.7183406113537,0.2379010849489256,0.3064360883588531,0.06853500340992752,0.24023145885610833,0.804095746156067,0.5638642872999587,0.5638642869638236,0.5499378354697058,2120.7321491447688,0.5638642869638236,0.5499378354697058,0.9999442368744637,0.9995025380783932,0.0004416987960704777,,,,,,,
293,293,train,16,452,16,True,2,16,0.125,0.875,0.0,28.25,0.8473451327433629,57840.0,127.96460176991151,0.23112780453462753,0.30143322417495644,0.07030541964032891,0.23378398312895118,0.7392203707806745,0.5054363876517233,0.5054363874676465,0.4919474006380624,1778.3898533065942,0.5054363874676465,0.4919474006380624,0.9999514660341156,0.9995546313830753,0.0003968346510402343,,,,,,,
294,294,train,16,463,16,True,1,16,0.0625,0.9375,0.0,28.9375,0.7732181425485961,61270.0,132.3326133909287,0.23336755705595655,0.30196386985153323,0.06859631279557668,0.23340902728168492,0.7364563295967911,0.5030473023151062,0.5030473026454767,0.4935377447304361,1889.9411012271134,0.5030473026454767,0.4935377447304361,0.9999402348512627,0.999504848508192,0.00043538634307072055,,,,,,,
295,295,train,16,470,16,True,1,16,0.0625,0.9375,0.0,29.375,0.823404255319149,61219.0,130.2531914893617,0.22440075635078924,0.2851805542729484,0.06077979792215918,0.22801272389956115,0.7528937478088072,0.5248810239092461,0.5248810240950558,0.5066835992595909,1938.6664539420563,0.5248810240950558,0.5066835992595909,0.9999455387370083,0.9996141907149331,0.0003313480220752396,,,,,,,
296,296,train,16,454,16,True,2,16,0.125,0.875,0.0,28.375,0.8303964757709251,62879.0,138.5,0.2305668635345929,0.30311423616366434,0.07254737262907143,0.23763948015411115,0.7222941522351747,0.4846546720810635,0.4846546721419058,0.4748177385300548,1866.0040363144562,0.4846546721419058,0.4748177385300548,0.9999423863401989,0.999464843467644,0.0004775428725549702,,,,,,,
297,297,train,16,476,16,True,1,16,0.0625,0.9375,0.0,29.75,0.8109243697478992,61311.0,128.8046218487395,0.2322395913951033,0.30201712713778195,0.06977753574267864,0.2361517581917467,0.763235304626567,0.5270835464348202,0.527083546462905,0.512251974634059,1962.9175510493008,0.527083546462905,0.512251974634059,0.9999405194411543,0.9994377269599791,0.0005027924811751294,,,,,,,
298,298,train,16,435,16,True,4,16,0.25,0.75,0.0,27.1875,0.8459770114942529,56364.0,129.57241379310344,0.23413456207047223,0.29561987977396853,0.0614853177034963,0.23270708493081838,0.7712552638018199,0.5385481788710015,0.5385481788937208,0.5161895422615297,1818.406710001804,0.5385481788937208,0.5161895422615297,0.9999444101626372,0.9994968893275986,0.0004475208350386284,,,,,,,
299,299,train,16,416,16,True,5,16,0.3125,0.6875,0.0,26.0,0.7932692307692307,54183.0,130.24759615384616,0.22721842726084784,0.2985866254636444,0.07136819820279655,0.22965706584525025,0.7872645238375363,0.5576074579922861,0.557607458098611,0.5515988508050309,1867.9550333230623,0.557607458098611,0.5515988508050309,0.9999486213175461,0.9995299722418044,0.0004186490757417394,,,,,,,
300,300,train,16,420,16,True,5,16,0.3125,0.6875,0.0,26.25,0.8404761904761905,54828.0,130.54285714285714,0.22424025714430632,0.27687848176258467,0.052638224618278356,0.22754907571763763,0.7441345863183645,0.5165855106007269,0.516585510656205,0.508246016342199,1741.6320365006313,0.516585510656205,0.508246016342199,0.9999492469912596,0.999618059736262,0.00033118725499758916,,,,,,,
301,301,train,16,438,16,True,2,16,0.125,0.875,0.0,27.375,0.906392694063927,58506.0,133.57534246575344,0.22515184615174436,0.28512278220816073,0.059970936056416374,0.22726195888634473,0.7261763388021201,0.49891437991577536,0.49891437990428394,0.4822751386792786,1763.4993289731165,0.49891437990428394,0.4822751386792786,0.9999479521869074,0.9995654874689576,0.000382464717949782,,,,,,,
302,302,train,16,467,16,True,1,16,0.0625,0.9375,0.0,29.1875,0.8715203426124197,62375.0,133.56531049250535,0.23395895359125918,0.2966497519950529,0.06269079840379371,0.23408405762058476,0.7477352556653661,0.5136511980447813,0.5136511978697468,0.5006993007363804,1951.9449302144849,0.5136511978697468,0.5006993007363804,0.9999419967350668,0.9995047442830957,0.0004372524519711263,,,,,,,
303,303,train,16,476,16,True,1,16,0.0625,0.9375,0.0,29.75,0.8550420168067226,64247.0,134.97268907563026,0.23882469599886724,0.3117597073863273,0.07293501138746006,0.2646795884319739,0.7735183260718903,0.5088387376399164,0.5088387376963366,0.4857842994930914,1950.6364930957902,0.5088387376963366,0.4857842994930914,0.9998257698794789,0.9993754638793002,0.0004503060001787018,,,,,,,
304,304,train,16,477,16,True,1,16,0.0625,0.9375,0.0,29.8125,0.8574423480083857,65193.0,136.67295597484278,0.24386798099541512,0.31368732864924015,0.06981934765382503,0.24560440951557574,0.7348019250959097,0.489197515580334,0.4891975156422527,0.4757431272000473,1938.445105722042,0.4891975156422527,0.4757431272000473,0.9999413664583112,0.9994649296448519,0.0004764368134593244,,,,,,,
305,305,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8479166666666667,64897.0,135.20208333333332,0.2360338617314158,0.3045752386853861,0.0685413769539703,0.23983054192339623,0.7530344354320598,0.5132038935086636,0.513203893228599,0.49837049556952073,2021.4218781859504,0.513203893228599,0.49837049556952073,0.9999416576117561,0.9994922613745573,0.00044939623719886246,,,,,,,
306,306,train,16,460,16,True,2,16,0.125,0.875,0.0,28.75,0.8521739130434782,62686.0,136.27391304347827,0.2326646698211252,0.3033745999187425,0.07070993009761731,0.23331912442663877,0.7564291106224265,0.5231099861957877,0.523109986457625,0.51081355465125,2001.3036554292646,0.523109986457625,0.51081355465125,0.9999481613469552,0.9995330879654312,0.0004150733815240226,,,,,,,
307,307,train,16,429,16,True,3,16,0.1875,0.8125,0.0,26.8125,0.8135198135198135,57348.0,133.67832167832168,0.23187820793178887,0.3001830588918422,0.06830485096005334,0.2352918723454784,0.7704596849777543,0.5351678126322759,0.5351678131264238,0.5208638668061135,1866.9063145998125,0.5351678131264238,0.5208638668061135,0.9999454405952696,0.9994968243752305,0.00044861622003911084,,,,,,,
308,308,train,16,414,16,True,5,16,0.3125,0.6875,0.0,25.875,0.8478260869565217,54200.0,130.91787439613526,0.2296235975783864,0.2842747989227086,0.05465120134432222,0.22860721047301719,0.7664434925301078,0.5378362820570906,0.5378362820218994,0.5247179640579006,1777.4821032461382,0.5378362820218994,0.5247179640579006,0.9999520024854135,0.9996627473174828,0.00028925516793065764,,,,,,,
309,309,train,16,429,16,True,3,16,0.1875,0.8125,0.0,26.8125,0.8018648018648019,56856.0,132.53146853146853,0.23082626423074548,0.29292827273367994,0.06210200850293446,0.2335682332252816,0.7703246273923909,0.5367563941671093,0.5367563941035729,0.5141374049250194,1826.987268401055,0.5367563941035729,0.5141374049250194,0.9999421304620183,0.9996123090017935,0.0003298214602247551,,,,,,,
310,310,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.7666666666666667,63030.0,131.3125,0.23938797618078841,0.30613685720037165,0.06674888101958323,0.260043701874885,0.7966300394358352,0.5365863375609502,0.5365863375174746,0.5202797110870075,2049.5768868633822,0.5365863375174746,0.5202797110870075,0.9999405233772902,0.9995207634320614,0.00041975994522880367,,,,,,,
311,311,train,16,464,16,True,1,16,0.0625,0.9375,0.0,29.0,0.8556034482758621,64662.0,139.35775862068965,0.23316707886316101,0.28834098510047,0.055173906237309,0.23921598741403113,0.7536783281387958,0.5144623407247646,0.5144623410305066,0.5019110763076802,2028.4108760129511,0.5144623410305066,0.5019110763076802,0.9999416035997817,0.9995927799777136,0.00034882362206811734,,,,,,,
312,312,train,16,450,16,True,2,16,0.125,0.875,0.0,28.125,0.8222222222222222,57955.0,128.7888888888889,0.230881626270033,0.307400882777718,0.07651925650768499,0.23078602132807355,0.7501061412944582,0.5193201199663846,0.519320119673695,0.5085370778050197,1842.0166465118712,0.519320119673695,0.5085370778050197,0.9999496371104166,0.9995030329695034,0.00044660414091324263,,,,,,,
313,313,train,16,450,16,True,3,16,0.1875,0.8125,0.0,28.125,0.8555555555555555,56472.0,125.49333333333334,0.22786524734705352,0.2893967870144342,0.0615315396673807,0.2313898999091256,0.7489219220792334,0.5175320221701077,0.5175320224781752,0.5067527171442854,1788.5837151607554,0.5175320224781752,0.5067527171442854,0.9999411487416741,0.9995224081740552,0.00041874056761881384,,,,,,,
314,314,train,16,369,16,True,6,16,0.375,0.625,0.0,23.0625,0.8265582655826558,48101.0,130.3550135501355,0.21835850436795312,0.26368579774593426,0.04532729337798114,0.21883027240883693,0.769283258340351,0.5504529859315141,0.5504529860223307,0.5338691926042596,1604.977627091093,0.5504529860223307,0.5338691926042596,0.9999448853264139,0.9996460749951195,0.00029881033129441903,,,,,,,
315,315,train,16,465,16,True,1,16,0.0625,0.9375,0.0,29.0625,0.8021505376344086,62380.0,134.1505376344086,0.23465173597832076,0.308987868113611,0.07433613213529025,0.23935457587404,0.7531060960753139,0.5137515202012739,0.5137515202528713,0.5004524990003623,1951.1391804776613,0.5137515202528713,0.5004524990003623,0.9999437255798447,0.9994743920014673,0.00046933357837741774,,,,,,,
316,316,train,16,458,16,True,1,16,0.0625,0.9375,0.0,28.625,0.8908296943231441,60805.0,132.76200873362444,0.23880753458405182,0.31060100118185324,0.07179346659780142,0.24367609384440686,0.7282727384231985,0.48459664457879165,0.4845966446375055,0.4696321343954686,1784.7488707447787,0.4845966446375055,0.4696321343954686,0.9999465637312996,0.9994552825633328,0.0004912811679668172,,,,,,,
317,317,train,16,475,16,True,2,16,0.125,0.875,0.0,29.6875,0.8357894736842105,64263.0,135.29052631578946,0.23060514044566474,0.3039861191382704,0.07338097869260565,0.2333689738111023,0.7172807882194422,0.48391181440833986,0.48391181448226367,0.47417680037615406,1904.5014826608005,0.48391181448226367,0.47417680037615406,0.9999497734223918,0.9995490540282305,0.00040071939416130853,,,,,,,
318,318,train,16,455,16,True,2,16,0.125,0.875,0.0,28.4375,0.8549450549450549,60332.0,132.5978021978022,0.23798103581872332,0.30981824485100856,0.07183720903228524,0.2411970933772228,0.760624201661404,0.5194271082841811,0.5194271086263293,0.5032658610974364,1897.6897457331586,0.5194271086263293,0.5032658610974364,0.999939923062661,0.9994708605723559,0.0004690624903050944,,,,,,,
319,319,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.8681318681318682,60207.0,132.3230769230769,0.23174707811980663,0.2978123980668968,0.06606531994709017,0.2349469883754516,0.7557842451177121,0.5208372567422606,0.520837256768168,0.512172276762899,1927.2722666914926,0.520837256768168,0.512172276762899,0.9999437704831393,0.9995482748483627,0.0003954956347765881,,,,,,,
320,320,train,16,476,16,True,1,16,0.0625,0.9375,0.0,29.75,0.8235294117647058,65278.0,137.1386554621849,0.23549949765343922,0.3037039225166794,0.06820442486324016,0.24043510728587406,0.7515442769606476,0.5111091696747736,0.5111091696628257,0.499514070261204,2037.9549674069299,0.5111091696628257,0.499514070261204,0.9999466149139987,0.999516904887923,0.0004297100260757247,,,,,,,
