relative_turn,delta_teacher_entropy,task_success,model_version
14,-0.021275760149950154,False,81
15,-0.06279833788787109,False,81
-5,-0.0050610877172545254,True,82
-4,0.009432642363440547,True,82
-3,-0.004371554646185993,True,82
-2,-0.02573497289883117,True,82
-1,0.13531147629971854,True,82
0,0.28287140001908795,True,82
1,0.1769333281382118,True,82
2,0.07153158828212183,True,82
3,-0.07280821094652883,True,82
4,-0.012312791579231264,True,82
5,-0.049853086837680166,True,82
6,-0.06183962903331708,True,82
-8,0.1600656421982046,False,82
-7,0.20319509316901044,False,82
-6,-0.03644174559764163,False,82
-5,0.04930457694939985,False,82
-4,-0.07557102556760449,False,82
-3,-0.10861701005219751,False,82
-2,0.15561594414306526,False,82
-1,0.09319668792860389,False,82
0,0.24295825512721916,False,82
1,0.2128431250369701,False,82
-7,-0.0024383464503684865,False,82
-6,0.04049748480065739,False,82
-5,-0.038059138350288874,False,82
-4,0.07854860773700749,False,82
-3,0.04211926141537971,False,82
-2,0.015153545519707032,False,82
-1,0.2811980532611124,False,82
0,0.16769507742703038,False,82
1,0.2180168375800804,False,82
2,0.30290971643138986,False,82
3,0.30855603804411474,False,82
4,0.0875411625495197,False,82
-8,-0.07502355768842775,False,82
-7,-0.07722923326429415,False,82
-6,-0.013129499657537347,False,82
-5,-0.08898050132786228,False,82
-4,-0.10858362423775021,False,82
-3,0.05752708019464656,False,82
-2,0.24004519141569414,False,82
-1,0.027304231040744864,False,82
0,0.10833240943941935,False,82
1,0.37995965641639784,False,82
2,0.16878116911513946,False,82
3,0.14572153368431906,False,82
4,0.09679363878074534,False,82
5,-0.04748653520211303,False,82
6,-0.09250297957060583,False,82
7,-0.10948148813517122,False,82
8,-0.11632786412062447,False,82
-5,-0.024618101011777138,True,84
-4,0.010223958082358889,True,84
-3,0.014394142929418208,True,84
-2,-0.018462211653409555,True,84
-1,0.23950530691183397,True,84
0,0.2109615261734819,True,84
1,0.22943165645722507,True,84
2,-0.013155771466321617,True,84
-8,0.1326107279733794,True,84
-7,0.09617057790382802,True,84
-6,0.11662424939691277,True,84
-5,0.0925986351402531,True,84
-4,-0.10413127754941223,True,84
-3,-0.12179833434081755,True,84
-2,0.18752692232199838,True,84
-1,0.17937030509978888,True,84
0,0.07611737738747673,True,84
-6,-0.00679098957882418,True,84
-5,-0.029741246353471,True,84
-4,0.03653223593229521,True,84
-3,-0.09513389498123093,True,84
-2,0.16595782351478147,True,84
-1,0.15736953944300472,True,84
0,0.09378714487505935,True,84
1,0.007719410531160431,True,84
2,0.022649522048703186,True,84
3,0.04327535860129217,True,84
4,0.10269536385596004,True,84
5,0.08582066871894742,True,84
6,-0.10044566003062896,True,84
7,-0.08876129841716915,True,84
8,-0.08636527952169508,True,84
-8,0.01692684645650347,False,84
-7,0.03433124275053065,False,84
-6,-0.05125808920703408,False,84
-5,-0.002973806416092045,False,84
-4,-0.05510730882452661,False,84
-3,-0.07381619177328082,False,84
-2,0.15418822105284377,False,84
-1,0.23067366445078755,False,84
0,0.08827673962572291,False,84
1,0.15581303864724702,False,84
2,0.22371014235400868,False,84
3,0.1563745917217442,False,84
4,0.038454771688475275,False,84
5,-0.05094331677345999,False,84
6,-0.08273518235076621,False,84
-8,0.00686420426262363,False,84
-7,0.008953648176314333,False,84
-6,-0.006682997930314599,False,84
-5,-0.07573621846715305,False,84
-4,-0.07889419907201259,False,84
-3,-0.10035151018074055,False,84
-2,0.2319500181502537,False,84
-1,0.2324159665391726,False,84
0,0.2273605617630717,False,84
1,0.15394093463117856,False,84
2,0.28858151318550296,False,84
3,0.14793857899919668,False,84
-8,0.02002737846805601,False,84
-7,-0.0360352719932661,False,84
-6,-0.020826560499204547,False,84
-5,0.017620897989525916,False,84
-4,0.1334442683966819,False,84
-3,-0.04703256762619062,False,84
-2,0.05063285365317745,False,84
-1,0.0676383138517548,False,84
0,0.42483032801830445,False,84
1,0.20785427744931434,False,84
2,0.1295244462932979,False,84
3,-0.02754841372611462,False,84
4,0.02120904265637498,False,84
5,0.21952908657197712,False,84
6,0.3101348034014928,False,84
7,0.2634172293167362,False,84
8,0.20508316219996653,False,84
9,0.10642854419351268,False,84
10,0.05062841103125611,False,84
11,0.06295655737973867,False,84
12,0.08784729060692197,False,84
13,-0.021812264837486654,False,84
14,-0.040851275852097683,False,84
-7,-0.041687438202477986,True,85
-6,-0.0033630766284865193,True,85
-5,0.04505051483096445,True,85
-4,-0.06281767195653436,True,85
-3,-0.03572049779067964,True,85
-2,0.1829728588081118,True,85
-1,0.13271711045698983,True,85
0,0.06459295848705454,True,85
1,0.34147130578066287,True,85
2,0.1633605960153284,True,85
3,0.16338388034145954,True,85
4,0.04112284764554769,True,85
-8,-0.011113545642908423,False,85
-7,0.06473343577590307,False,85
-6,-0.05460305450936957,False,85
-5,-0.017128572638356376,False,85
-4,0.0045110848120010205,False,85
-3,-0.07513685901224125,False,85
-2,0.17224321026707604,False,85
-1,0.019257319476083445,False,85
0,0.2714535811995783,False,85
1,0.08543273195066292,False,85
2,0.13017861219503238,False,85
3,0.1318041349201017,False,85
-8,-0.021421825258155017,False,85
-7,-0.015509603128987692,False,85
-6,-0.06508786793691122,False,85
-5,0.03906719298802083,False,85
-4,0.01268300763456856,False,85
-3,0.05461795015063145,False,85
-2,0.1340510079387661,False,85
-1,0.15624646671441036,False,85
0,0.12974565863788298,False,85
1,0.011696776306338585,False,85
2,-0.029214210952878295,False,85
-8,-0.027316063853485978,False,85
-7,0.026804668783765168,False,85
-6,0.0005113950697207825,False,85
-5,-0.000629001440330984,False,85
-4,0.035778202587998825,False,85
-3,0.003841692334334096,False,85
-2,0.14556069669701674,False,85
-1,0.19821553217185486,False,85
0,0.35275103501041616,False,85
1,-0.06956783453141283,False,85
2,0.07323850021227254,False,85
3,-0.07721851035606633,False,85
4,0.2542382385877915,False,85
5,0.11716019768004296,False,85
6,0.23819073695996204,False,85
7,0.17840524900329816,False,85
8,0.1449205038451857,False,85
-8,0.03126984007630537,False,85
-7,-0.05779602944083559,False,85
-6,0.01618977173428529,False,85
-5,-0.0233827317408489,False,85
-4,-0.18479055576101727,False,85
-3,-0.18035973496955007,False,85
-2,-0.19933514192906138,False,85
-7,-0.004881044427404765,True,87
-6,0.009989283606828173,True,87
-5,-0.0051082391794233795,True,87
-4,-0.05118751748844394,True,87
-3,-0.003311088999373518,True,87
-2,0.14258531746287628,True,87
-1,0.20852679008017794,True,87
0,0.24087538879689424,True,87
1,0.21200113597457726,True,87
-8,-0.008066257081352043,False,87
-7,0.035903884399810945,False,87
-6,-0.02783762731845893,False,87
-5,0.02571937032676884,False,87
-4,-0.06150375759396039,False,87
-3,-0.06217732276346517,False,87
-2,0.16422300676959817,False,87
-1,0.22432395011435935,False,87
0,0.05884458107107991,False,87
1,-0.011071058734052924,False,87
2,0.21760489929389254,False,87
3,0.14612124378491792,False,87
4,-0.049321815649947684,False,87
5,0.1430255908314234,False,87
6,0.0883332653743825,False,87
-7,-0.047830774723995786,False,87
-6,0.009816082905641371,False,87
-5,0.0380146918183544,False,87
-4,-0.012015133021688884,False,87
-3,0.10498036062644525,False,87
-2,0.10991732976975419,False,87
-1,0.12650378632026363,False,87
0,0.17183804456782167,False,87
1,0.20569387918882073,False,87
2,0.1934615218279139,False,87
3,0.0281728622229393,False,87
4,-0.012248123504677605,False,87
5,0.060222023792285556,False,87
6,0.16067921571986918,False,87
7,0.1315754129699611,False,87
8,0.22839979965920318,False,87
-8,0.05406645285652689,False,87
-7,-0.03745037762695548,False,87
-6,-0.02733328659902476,False,87
-5,-0.09139217219236971,False,87
-4,0.1330053934806428,False,87
-3,-0.08201920307317677,False,87
-2,0.20968682115290374,False,87
-1,0.16440283815327975,False,87
0,0.1906455296410218,False,87
1,0.08555623004733834,False,87
2,0.03587625692826127,False,87
3,0.0006909200190335363,False,87
4,-0.025216594616426072,False,87
-8,-0.014305255246502863,True,88
-7,-0.010737101337942145,True,88
-6,0.02504235658444498,True,88
-5,0.010963420470095242,True,88
-4,0.05779668260548279,True,88
-3,-0.03609282238892639,True,88
-2,0.1322398852877783,True,88
-1,0.20870823845082126,True,88
0,0.1631386203945135,True,88
1,0.13117163976497898,True,88
2,0.019472369526172956,True,88
3,0.05234914119211295,True,88
4,-0.0835320181102816,True,88
-8,0.024613461987672863,False,88
-7,-0.04170952717710312,False,88
-6,-0.00402259032641733,False,88
-5,0.04323417680102898,False,88
-4,-0.06447372918132874,False,88
-3,-0.07152183856443166,False,88
-2,0.11706891475329687,False,88
-1,0.19876758209304285,False,88
0,0.1816014592063398,False,88
1,0.11697564079215861,False,88
2,0.05393824943207082,False,88
3,0.15873174488569097,False,88
4,0.02041152236687946,False,88
5,0.12827168276680728,False,88
6,-0.007243811629412802,False,88
-6,-0.028252230066100364,False,88
-5,0.046221714645174605,False,88
-4,-0.017969484579074185,False,88
-3,0.0474539220413758,False,88
-2,0.0213716077686065,False,88
-1,0.1910196406722445,False,88
0,0.21365375754307445,False,88
1,0.23655573791610898,False,88
2,0.11126484103397996,False,88
3,0.09468486550615454,False,88
4,-0.057637397167826065,False,88
5,-0.13553189234627414,False,88
6,-0.15366047146557732,False,88
7,-0.15856614191673898,False,88
8,-0.1617343640982926,False,88
9,-0.16199764004628484,False,88
10,-0.163566886941017,False,88
11,-0.16454285333759616,False,88
12,-0.16557860371982175,False,88
13,-0.16535551623687356,False,88
14,-0.16661805516583206,False,88
15,-0.16626637303893338,False,88
-8,-0.008418317580456136,False,88
-7,0.006743539505142726,False,88
-6,-0.01762601147917367,False,88
-5,0.06348539958483138,False,88
-4,0.0466211987140297,False,88
-3,-0.05491871643630376,False,88
-2,0.1314764457171256,False,88
-1,0.11037842741402445,False,88
0,0.1660904036968752,False,88
1,0.24129075952673926,False,88
2,0.2637631696931566,False,88
3,0.13346585405450292,False,88
4,0.01303469554500844,False,88
5,0.018785575149661504,False,88
6,0.03985749668938421,False,88
7,0.02345690371789369,False,88
8,0.07550297875167336,False,88
9,0.04718640220804504,False,88
10,-0.09244481239187889,False,88
11,-0.10184331148629402,False,88
12,-0.10616998280303672,False,88
-6,-0.0035186092765211174,False,88
-5,0.025088575987974204,False,88
-4,-0.02156996671145306,False,88
-3,0.027998152546199417,False,88
-2,0.126189072514462,False,88
-1,0.20210388800692636,False,88
0,0.12600719213691602,False,88
1,0.07421398793164283,False,88
2,0.050544543281816096,False,88
3,0.04878047418997439,False,88
4,-0.04208645064827668,False,88
5,-0.12437808144571783,False,88
6,-0.1615048078250977,False,88
7,-0.16545720686731416,False,88
8,-0.16762010601987234,False,88
9,-0.16858637285752506,False,88
10,-0.1694614809489703,False,88
11,-0.17039944747849683,False,88
12,-0.16962926774372825,False,88
13,-0.17020816888946327,False,88
14,-0.17113107005173586,False,88
15,-0.17167254136609147,False,88
-5,0.009298386337809245,False,88
-4,-0.015434010640801868,False,88
-3,0.006135624302992637,False,88
-2,0.02329385219238103,False,88
-1,0.2585209508093802,False,88
0,0.10768947510368532,False,88
1,0.1463772025878428,False,88
2,0.04421824550258929,False,88
3,0.03516020920914173,False,88
4,-0.023620915276486604,False,88
5,0.02790082914385536,False,88
6,-0.06517893794355274,False,88
7,-0.00976870600022249,False,88
8,-0.0032779289963310865,False,88
9,-0.05997046064504269,False,88
10,-0.07567574414912412,False,88
-8,-0.016704633821640114,True,90
-7,-0.0024876661823254043,True,90
-6,0.019192300003965518,True,90
-5,-0.07667738904884401,True,90
-4,0.029198677340541962,True,90
-3,-0.025501266532002353,True,90
-2,0.12030958311882736,True,90
-1,0.26801996440038156,True,90
0,0.10810130194531734,True,90
1,-0.050513231286415286,True,90
2,-0.12718069070048638,True,90
3,-0.033513527297975604,True,90
4,-0.10359871704649481,True,90
-7,-0.024313745559539496,False,90
-6,0.02769123523709649,False,90
-5,-0.003377489677557022,False,90
-4,-0.030064639694486278,False,90
-3,-0.13018691671481025,False,90
-2,-0.03249902833814938,False,90
-1,0.16558819082272436,False,90
0,0.25680315335418236,False,90
1,0.03004297625029645,False,90
2,0.14712082673375043,False,90
3,0.1338864724692111,False,90
4,-0.029771903769118285,False,90
5,0.014381656966589662,False,90
6,0.08580557780145748,False,90
7,0.047439224857260265,False,90
8,0.07968928058089014,False,90
9,0.12261306259119426,False,90
10,0.22017777637720326,False,90
11,0.3222099129442282,False,90
12,-0.022132222094174675,False,90
13,-0.08624406592040731,False,90
14,-0.1583396357391295,False,90
-5,-0.02627413017199287,False,90
-4,0.04475226785208049,False,90
-3,-0.018478137680087617,False,90
-2,-0.015687432045180028,False,90
-1,0.306678159374603,False,90
0,0.19556140269490663,False,90
1,0.19075206697834157,False,90
2,0.03405236471802754,False,90
3,0.08330681469112279,False,90
4,-0.023045071362482697,False,90
5,-0.04921348424312075,False,90
6,0.019540792776527108,False,90
7,0.03805380280427369,False,90
8,0.037284339541812164,False,90
9,-0.03823169933543083,False,90
10,-0.04258552340892714,False,90
11,-0.09564070501880773,False,90
12,-0.04606015794044467,False,90
13,-0.07129821097463937,False,90
14,-0.08430471186080946,False,90
15,-0.10741387606187561,False,90
-8,-0.02861278299946396,False,90
-7,0.09058018842284823,False,90
-6,0.042550103098656866,False,90
-5,-0.016578923102769427,False,90
-4,0.0071286328291488565,False,90
-3,-0.023796352432027656,False,90
-2,-0.035217147562774664,False,90
-1,0.19429404691241456,False,90
0,0.23618956798302718,False,90
1,0.19010752570403525,False,90
2,0.028596401420448808,False,90
3,-0.030113368748298328,False,90
4,0.053470095986498045,False,90
5,0.06667289691704545,False,90
6,0.07012373654790141,False,90
7,0.2278624361912728,False,90
8,0.11904372791513831,False,90
9,0.1290936983361289,False,90
10,0.059521460079137,False,90
-6,0.011717187396114409,False,90
-5,0.006582370149929878,False,90
-4,-0.018299557546044315,False,90
-3,-0.05883984007070308,False,90
-2,0.06834407016973484,False,90
-1,0.15793179347123204,False,90
0,0.2346382752735418,False,90
1,0.1996704008360482,False,90
2,0.09967447041947533,False,90
3,0.15067656961965054,False,90
4,0.00015388287297696257,False,90
5,0.22974908507694353,False,90
6,0.2039912816366004,False,90
7,-0.005449078574133057,False,90
8,-0.045501512887851134,False,90
9,-0.08069901663797047,False,90
10,-0.08125614670434933,False,90
11,-0.10200638389085559,False,90
-7,-0.01375118321361693,False,90
-6,0.003486102803713864,False,90
-5,0.010265080409903038,False,90
-4,0.0655294280565408,False,90
-3,0.08207481411478915,False,90
-2,0.02043208963605525,False,90
-1,0.19690393648316962,False,90
0,0.2086115268710722,False,90
1,0.231534737463381,False,90
2,0.18396924169873125,False,90
3,0.08598064951883103,False,90
4,0.13295160758637659,False,90
5,0.04826428767404334,False,90
6,-0.10913781169446066,False,90
7,-0.1290110624671896,False,90
8,-0.1273367309249574,False,90
9,-0.13002254267007263,False,90
10,-0.13747727324829384,False,90
11,-0.1419899846927462,False,90
12,-0.14212856988058956,False,90
13,-0.14275177256671687,False,90
14,-0.14319964179962225,False,90
-8,-0.07164645741754025,False,91
-7,-0.007772137656692296,False,91
-6,-0.02534131863285835,False,91
-5,-0.0974122918257776,False,91
-4,-0.16862698880992558,False,91
-3,-0.013324494166587958,False,91
-2,-0.03484155518974022,False,91
-1,0.28729091807435714,False,91
0,0.21049225021409604,False,91
1,0.08073067849287721,False,91
2,-0.06661832496487233,False,91
3,0.09821511843815708,False,91
4,0.09667351434871382,False,91
5,0.013649200885525847,False,91
6,-0.007518273517152285,False,91
7,0.08022897883541494,False,91
8,-0.10816983050935768,False,91
9,-0.00882997333080332,False,91
10,-0.10161755362810032,False,91
-8,-0.02788087051613858,False,91
-7,-0.1094196003387949,False,91
-6,-0.02577401012093916,False,91
-5,-0.05868232588723368,False,91
-4,0.0759452075790975,False,91
-3,-0.0870185302354646,False,91
-2,0.20221260252842654,False,91
-1,0.12280596760547335,False,91
0,0.13150747872904478,False,91
1,0.08666641407500209,False,91
2,-0.0018000350284670952,False,91
3,-0.07197559217955238,False,91
4,0.10329431658571137,False,91
-8,-0.023316526120053777,False,91
-7,0.011117732366293903,False,91
-6,-0.07773624202305003,False,91
-5,0.02173291175348735,False,91
-4,-0.08955478769021333,False,91
-3,0.07311489365481535,False,91
-2,0.033701442715266816,False,91
-1,0.17834219696816875,False,91
0,0.18833361634616144,False,91
1,-0.023389208633799674,False,91
2,0.11382580190454303,False,91
3,0.11302351486016213,False,91
4,0.14904583258114487,False,91
5,0.07704483781957291,False,91
-8,0.02391291974443109,True,93
-7,-0.029795076896519758,True,93
-6,0.0247752904563905,True,93
-5,0.03995062087103707,True,93
-4,-0.0371742395268032,True,93
-3,-0.03438229411378288,True,93
-2,0.13506257189624465,True,93
-1,0.19610903953909647,True,93
0,0.0692849872953878,True,93
1,0.17320116892945298,True,93
2,-0.00521503781749863,True,93
-8,0.05221129759450241,True,93
-7,0.030410656722523022,True,93
-6,-0.07843260915543919,True,93
-5,-0.038069185507155004,True,93
-4,-0.0790392228570677,True,93
-3,-0.03779179925474058,True,93
-2,0.1648374313158584,True,93
-1,0.15301216866597853,True,93
0,0.06397458576317633,True,93
1,-0.02451774043076757,True,93
-8,0.058478612241364,False,93
-7,0.04268432536694855,False,93
-6,0.13568404072673237,False,93
-5,-0.04788639994085636,False,93
-4,0.025563490519479204,False,93
-3,-0.07369734412849309,False,93
-2,0.040529191391691005,False,93
-1,0.18746148911043845,False,93
0,0.15237400196061254,False,93
1,0.05233162197967248,False,93
2,0.14900210422166352,False,93
3,-0.013427471301773228,False,93
4,0.09361029890896705,False,93
5,-0.04091832879234594,False,93
6,-0.064144680195926,False,93
-6,-0.016464511089301526,True,94
-5,0.007027562886723099,True,94
-4,0.009436948202578413,True,94
-3,-0.00741790435382865,True,94
-2,0.18253759392760405,True,94
-1,0.1502943843678751,True,94
0,0.1640637867975889,True,94
1,0.04589475981946897,True,94
-4,-0.015061749747594444,False,94
-3,-0.062029066429090104,False,94
-2,0.07709081617668453,False,94
-1,0.19604062200238812,False,94
0,0.13389466728745272,False,94
1,0.1084710859315868,False,94
2,0.061535789869873514,False,94
3,0.06530860394500956,False,94
4,0.11139589467863334,False,94
5,0.08318480144468329,False,94
6,0.11135670134153561,False,94
7,-0.005477521095171051,False,94
8,0.06319402892734427,False,94
9,0.07343751926019995,False,94
10,-0.05141578755453158,False,94
11,-0.01969760956115718,False,94
-7,-0.012485068320757964,False,94
-6,0.01896104263095616,False,94
-5,-0.00647597431019821,False,94
-4,-0.04556028138894151,False,94
-3,-0.060119112824951644,False,94
-2,0.20166437535638393,False,94
-1,0.16061103589785397,False,94
0,0.13820862615954116,False,94
1,0.07182202571511587,False,94
2,0.04990716237451573,False,94
3,-0.05895782880222274,False,94
4,-0.10631585322134379,False,94
5,-0.11189638631860366,False,94
6,-0.11564110442592929,False,94
7,-0.1138882284001757,False,94
8,-0.11436726783676415,False,94
9,-0.11652103038660329,False,94
10,-0.11654593525871133,False,94
11,-0.11682134155914843,False,94
12,-0.11688942547506177,False,94
13,-0.11733729768280891,False,94
14,-0.11837865246324143,False,94
15,-0.11825447032899351,False,94
-8,-0.019146395515185197,False,94
-7,-0.07885822579256048,False,94
-6,-0.0034608690722152113,False,94
-5,0.005838572276074261,False,94
-4,0.0884611014825672,False,94
-3,0.10487679947156797,False,94
-2,0.17939319260507383,False,94
-1,0.06625056623372463,False,94
0,0.21495864697592085,False,94
1,-0.05094129096394816,False,94
2,-0.045310785064483175,False,94
3,-0.0886695614146569,False,94
-4,-0.03736329389312665,False,94
-3,0.007601241925187838,False,94
-2,0.029762051967938838,False,94
-1,0.07228713711153305,False,94
0,0.27619239905693527,False,94
1,0.2050183382966887,False,94
2,0.28510755817513384,False,94
3,0.12667264003641165,False,94
4,0.11288976384964063,False,94
5,0.12596818789518377,False,94
6,0.04128601682918544,False,94
7,0.22033427758133195,False,94
8,0.06580354001846951,False,94
9,0.20304524669334595,False,94
10,0.18794599838464165,False,94
11,0.0520571225203879,False,94
12,0.027889935016589387,False,94
13,0.04532268673908833,False,94
14,0.12155424408342451,False,94
15,0.1359785740966754,False,94
-8,0.0035919575357243744,True,96
-7,-0.012391868381537136,True,96
-6,0.008799910845812775,True,96
-5,-0.09852472825050183,True,96
-4,-0.04989366497535896,True,96
-3,-0.003574085193883053,True,96
-2,-0.06420289555629796,True,96
-1,0.26420706293682866,True,96
0,0.2148287847368478,True,96
-6,-0.03353956002921167,False,96
-5,0.03568903167003448,False,96
-4,-0.0021494716408227976,False,96
-3,0.09923975272324997,False,96
-2,0.13317445935566777,False,96
-1,0.12840092953351398,False,96
0,0.3056589247377437,False,96
1,0.09029011896239322,False,96
2,0.024007271846401,False,96
3,0.07153196329743886,False,96
4,0.20673683419831293,False,96
5,0.001935469534366463,False,96
6,-0.04867891093773265,False,96
7,-0.07769534585745036,False,96
8,-0.07284732487435228,False,96
-7,-0.0408832957205722,False,96
-6,0.010214010975762161,False,96
-5,0.030669284744810094,False,96
-4,0.03349113606073012,False,96
-3,0.029171001532884322,False,96
-2,0.06687171694972124,False,96
-1,0.2270837556012034,False,96
0,0.3121424023929408,False,96
1,0.10351969775254,False,96
2,-0.07513925460787653,False,96
3,0.025815066606666215,False,96
4,0.08597669908528949,False,96
5,0.08361576634641055,False,96
6,0.07596876855641152,False,96
7,0.022386669059041325,False,96
8,-0.08462632725041358,False,96
9,0.10632128690908224,False,96
10,0.20474596971705697,False,96
11,0.23222933047167674,False,96
12,0.12252028533096346,False,96
13,0.012680223688081582,False,96
14,0.04171477089149067,False,96
-8,0.04264952946665038,False,96
-7,0.021988702488781375,False,96
-6,-0.02029886705422826,False,96
-5,0.032788600160584824,False,96
-4,-0.1067556893954627,False,96
-3,-0.0839487529046949,False,96
-2,0.10762093118082824,False,96
-1,0.2747836864142036,False,96
0,0.13260998384269604,False,96
1,0.1885452956622721,False,96
2,0.2932809103690115,False,96
3,0.3095131895123895,False,96
4,0.2103752657842418,False,96
5,0.1218869670402705,False,96
6,-0.003585309747378085,False,96
7,-0.06725202242463343,False,96
8,-0.10223597379339115,False,96
9,-0.10252288354818422,False,96
10,-0.1424985399987996,False,96
11,-0.14845448140657033,False,96
12,-0.15092254826804935,False,96
13,-0.153476078864295,False,96
14,-0.15641937893339197,False,96
15,-0.15758758642051923,False,96
-6,-0.011407511192070813,False,96
-5,0.0033798394862060016,False,96
-4,0.008027671705864783,False,96
-3,-0.011859106521124138,False,96
-2,0.22225865914665666,False,96
-1,0.1378715461194236,False,96
0,0.11716494265055737,False,96
1,0.17989550361095785,False,96
2,0.08009619453571572,False,96
3,0.10925041177382637,False,96
4,0.09795252781513554,False,96
5,0.00876990703413695,False,96
6,-0.05090939555813729,False,96
7,-0.0782989025916749,False,96
8,-0.08578017147745784,False,96
9,-0.09035906020949021,False,96
10,-0.09409093409098526,False,96
11,-0.09672053416007798,False,96
12,-0.0977587084165198,False,96
13,-0.09926330028061535,False,96
14,-0.1000592787764666,False,96
15,-0.10059251595839223,False,96
-8,0.06686855080586511,True,97
-7,0.03614901978617048,True,97
-6,-0.04326453754335125,True,97
-5,0.010360970101228259,True,97
-4,-0.037984747384967446,True,97
-3,0.0006841836579470212,True,97
-2,0.2464588946251015,True,97
-1,0.12301947630490813,True,97
0,0.17068170822006362,True,97
1,0.02985803980436795,True,97
2,0.2200048800050441,True,97
3,0.128607899797748,True,97
4,0.233349674898569,True,97
5,0.17520360891212972,True,97
-8,0.007718785674378809,False,97
-7,-0.0037960591652330122,False,97
-6,-0.07528189161445582,False,97
-5,0.04430317384632945,False,97
-4,-0.0967065707774078,False,97
-3,-0.055646874380515424,False,97
-2,0.10225897824068345,False,97
-1,0.06889373150434544,False,97
0,0.2143487358829598,False,97
1,-0.040648758133490545,False,97
2,0.13398369187773138,False,97
3,0.18475943598954855,False,97
4,0.09014123345778643,False,97
5,-0.0654108981352645,False,97
-6,0.004405127798958963,False,97
-5,0.04922481027316686,False,97
-4,-0.05362993807212582,False,97
-3,0.02805030130323402,False,97
-2,0.11938936341645975,False,97
-1,0.16296324023469014,False,97
0,0.2686592300575589,False,97
1,0.26920886683670453,False,97
2,0.08066144592097282,False,97
3,-0.0328315365175689,False,97
4,-0.07769045181380613,False,97
5,-0.09167730084914374,False,97
6,-0.15869116647528586,False,97
7,-0.19173355958211516,False,97
8,-0.2062997627617357,False,97
9,-0.2117479943384032,False,97
10,-0.21503160639053653,False,97
11,-0.2178484322224361,False,97
12,-0.2197172134156262,False,97
13,-0.21998357826047926,False,97
14,-0.2202626348911776,False,97
-6,0.015677197527278253,False,97
-5,0.0007674713768514863,False,97
-4,-0.016444668904129725,False,97
-3,-0.07119689776464697,False,97
-2,0.19243750923194988,False,97
-1,0.19939227156743475,False,97
0,0.20266748683722755,False,97
1,0.30585229748957843,False,97
2,0.049572596623544324,False,97
3,0.02501738997030023,False,97
4,0.2880916769666899,False,97
5,0.17119947796024784,False,97
6,0.1592329715367515,False,97
7,0.11909361464040294,False,97
-7,0.009567369635630166,False,97
-6,0.008149979487206124,False,97
-5,-0.017717349122836318,False,97
-4,-0.03179152045557114,False,97
-3,-0.03532286348764528,False,97
-2,-0.05485634322448715,False,97
-1,0.23014796196356396,False,97
0,0.28064946763260795,False,97
1,0.19526024937651892,False,97
2,0.1650662328768191,False,97
3,0.01817486480333623,False,97
4,-0.07815307455213746,False,97
5,-0.10385576523454254,False,97
-8,0.04922718749999777,False,97
-7,-0.014237786173698697,False,97
-6,-0.06868908694972638,False,97
-5,-0.05904931988409935,False,97
-4,-0.10695931343549539,False,97
-3,-0.1192659588383128,False,97
-2,0.09423449173325965,False,97
-1,0.334186378381384,False,97
0,0.3148460787864811,False,97
1,0.09998002011211352,False,97
2,0.09889240532530322,False,97
3,0.2982945693567034,False,97
-8,-0.03386201158341043,False,97
-7,0.07588050297380813,False,97
-6,-0.07476131963806049,False,97
-5,-0.10724651717379777,False,97
-4,0.04210172896721301,False,97
-3,0.045160138142654904,False,97
-2,0.15754653127254284,False,97
-1,0.15656811416970565,False,97
0,0.1044738788245245,False,97
1,0.06581052102512433,False,97
2,-0.06900588579074557,False,97
3,-0.0637187267789186,False,97
4,0.09877459936975325,False,97
5,0.0218812369516887,False,97
6,0.04097034531057084,False,97
7,-0.02246649831427379,False,97
-4,-0.009373747464976767,False,97
-3,-0.008064011364464385,False,97
-2,0.017437758829441097,False,97
-1,0.2093026477945619,False,97
0,0.18012690968176573,False,97
1,0.2634413386638432,False,97
2,0.18573798262204708,False,97
3,0.0031629376766947326,False,97
4,0.08373911385044,False,97
5,0.01765552303950202,False,97
6,0.09873497501680464,False,97
7,0.13940653095114516,False,97
8,0.2336903393599001,False,97
9,0.33272217808676263,False,97
10,0.17939620382386598,False,97
-4,0.0176175467727073,True,99
-3,-0.042985740155876,True,99
-2,0.025368193383168702,True,99
-1,0.3151939128607688,True,99
0,0.22147743182881321,True,99
1,0.11763512171773119,True,99
-8,0.031036246322631245,True,99
-7,0.021011059957399714,True,99
-6,-0.05459860645824846,True,99
-5,-0.06738075702422902,True,99
-4,0.15168704084280862,True,99
-3,0.03166885431815514,True,99
-2,-0.10479937510385139,True,99
-1,0.15768446848541404,True,99
0,0.3633923118091632,True,99
1,-0.014169309861204238,True,99
2,-0.12826787004927676,True,99
3,-0.14498056379996976,True,99
-8,-0.005698681231739167,True,99
-7,0.038022528808572986,True,99
-6,-0.08179619671156908,True,99
-5,-0.011864063142308284,True,99
-4,-0.10752121727109053,True,99
-3,-0.09183172061296699,True,99
-2,0.10286346741563082,True,99
-1,0.10669141570079166,True,99
0,0.17792850060394413,True,99
1,0.09506088228580345,True,99
2,0.052393209055967505,True,99
3,0.1053806736139973,True,99
4,0.1297624438718238,True,99
5,0.09968009034547176,True,99
-8,0.0019434768208184683,False,99
-7,-0.02943976853617608,False,99
-6,0.027496291715357585,False,99
-5,-0.041370915351681734,False,99
-4,-0.05089179356039296,False,99
