training_step,model_version,trajectories,success_rate,frontier_trigger_rate,retained_fraction,mean_env_rounds,mean_full_turns,mean_retained_turns,teacher_entropy,student_entropy,sampled_reverse_kl,valid_action_rate,prompt_truncated_turn_rate,recorded_turns,success_rate_smooth,frontier_trigger_rate_smooth,retained_fraction_smooth,teacher_entropy_smooth,student_entropy_smooth,sampled_reverse_kl_smooth,valid_action_rate_smooth,prompt_truncated_turn_rate_smooth,mean_env_rounds_smooth,real_response_turns
83,121.0,16,0.8125,0.125,0.9479166666666666,11.9375,11.9375,10.5,0.10944420866194265,0.08841666023725869,0.17199267796825699,0.9507042253521126,0.25654450261780104,191,0.7232142857142857,0.15178571428571427,0.9134778911564626,0.1254558212542303,0.10252210490252145,0.17461883458213823,0.8890017233033445,0.22457830846377078,13.455357142857142,142
84,122.0,16,0.5625,0.25,0.8041666666666667,16.25,16.25,10.375,0.12752708350651534,0.09857677217494028,0.14721496560751177,0.7539267015706806,0.2653846153846154,260,0.7321428571428571,0.17857142857142858,0.9002834467120182,0.12354147680387621,0.09986193358180943,0.16852844012818746,0.8924899664266809,0.2252961835535052,13.455357142857142,191
85,124.0,16,0.75,0.0625,0.9625,13.375,13.375,12.25,0.11933814948713709,0.09370083726360023,0.1473239724640171,0.96875,0.2523364485981308,214,0.7589285714285714,0.16071428571428573,0.9124858276643991,0.1202332020083886,0.09826113210833334,0.16342878030302385,0.9050494143452447,0.21146103215938122,12.964285714285714,160
86,125.0,16,0.75,0.25,0.9151785714285714,13.4375,13.4375,11.5,0.13608905211545871,0.11316130223974513,0.18850068167284614,0.8715083798882681,0.16744186046511628,215,0.7321428571428571,0.16964285714285715,0.9068310657596372,0.1242446314187698,0.1002269058965326,0.1634119775763567,0.8983806532782429,0.22868358891108365,13.642857142857142,179
87,127.0,16,0.8125,0.25,0.8722222222222222,12.4375,12.4375,8.8125,0.12808556469361893,0.10242145039229197,0.15805901617743415,0.93125,0.19597989949748743,199,0.6875,0.22321428571428573,0.8664006628292343,0.12961159087712884,0.10433574370485806,0.1656360330005347,0.8650047883324709,0.2359532931703167,14.580357142857142,160
88,128.0,16,0.6875,0.125,0.925,14.75,14.75,12.5,0.11556619229025798,0.09486690121599148,0.15032428858166536,0.8674033149171271,0.2330508474576271,236,0.6875,0.22321428571428573,0.8696744723530437,0.12766362413233873,0.10345301238511871,0.16753924922124225,0.8765797532953278,0.23976923667698186,14.857142857142858,181
89,130.0,16,0.75,0.125,0.9208333333333333,13.3125,13.3125,10.9375,0.13366216917645785,0.11044441775190036,0.18046824056276536,0.9451219512195121,0.2300469483568075,213,0.6785714285714286,0.23214285714285715,0.864912567591139,0.1262967109875201,0.10281168030265979,0.16758130085793194,0.8656733337654906,0.2449052137755758,14.928571428571429,164
90,131.0,16,0.5,0.5,0.6649038461538461,18.5,18.5,8.9375,0.14701292487045597,0.11717852489553686,0.18756106593750296,0.7170731707317073,0.30743243243243246,296,0.6875,0.23214285714285715,0.856751234876235,0.12417580787954366,0.10102640546586648,0.16380993440161837,0.8685387459329152,0.24586056988539218,14.803571428571429,205
91,133.0,16,0.5625,0.25,0.8270833333333333,18.1875,18.1875,13.0,0.11389131629298463,0.09239765293676494,0.1605374791524648,0.8349514563106796,0.2920962199312715,291,0.6696428571428571,0.21428571428571427,0.8625052031302031,0.12569256206962373,0.10253823510598115,0.1670979389249833,0.864673262613839,0.2537378808476345,15.017857142857142,206
92,134.0,16,0.6875,0.125,0.9291666666666667,13.875,13.875,11.75,0.10976975747340664,0.08921151268638777,0.14761833392084478,0.8924050632911392,0.2882882882882883,222,0.6785714285714286,0.23214285714285715,0.8527919996669997,0.12635433119858827,0.10223812991167928,0.16671813751353873,0.8551978274567071,0.23796511827282524,14.803571428571429,158
93,136.0,16,0.8125,0.25,0.8580492424242424,12.5625,12.5625,9.3125,0.12124273035962368,0.100664378382192,0.16210111647865122,0.891566265060241,0.17412935323383086,201,0.6964285714285714,0.21428571428571427,0.8641015234765234,0.12300954216808736,0.09984310656952171,0.16331495480085007,0.8535137391872532,0.231075294481593,14.375,166
94,137.0,16,0.6875,0.125,0.9125,13.9375,13.9375,11.3125,0.1387028440241794,0.11300425787309454,0.18107504784098866,0.9041916167664671,0.25112107623318386,223,0.7232142857142857,0.16964285714285715,0.8908414502164501,0.11865803434455477,0.09573007164723192,0.1567030259570991,0.8532141212842417,0.21266657964430677,13.982142857142858,167
95,139.0,16,0.75,0.25,0.8570075757575758,13.25,13.25,9.5,0.12019857619300968,0.09276616485587857,0.14766567870155325,0.8010752688172043,0.12264150943396226,212,0.7232142857142857,0.17857142857142858,0.8887581168831169,0.11858083738143917,0.09552205862722445,0.15406857900790275,0.8524187541335625,0.20985480438318915,13.973214285714286,186
96,140.0,16,0.875,0.0,1.0,10.3125,10.3125,10.3125,0.11024864596295156,0.09367925435679733,0.15664596157394456,0.9333333333333333,0.18181818181818182,165,0.7053571428571429,0.19642857142857142,0.870603354978355,0.11994340875959197,0.0956649221448371,0.15289591002318006,0.8438660144016088,0.21298948078519228,14.696428571428571,135
97,142.0,16,0.6875,0.1875,0.8520833333333333,15.75,15.75,11.3125,0.1165523701057277,0.08838728043950828,0.14127756403124625,0.714975845410628,0.17857142857142858,252,0.7053571428571429,0.17857142857142858,0.8810606060606061,0.1200859395206603,0.09628198783024729,0.1554551622279327,0.8457077763538765,0.2084105021421079,14.535714285714286,207
98,143.0,16,0.5625,0.3125,0.8125,18.125,18.125,12.75,0.11335093755117542,0.09094156179671259,0.14209635050809052,0.8293838862559242,0.27241379310344827,290,0.6964285714285714,0.19642857142857142,0.8733225108225108,0.11893286542988069,0.09546160182036176,0.15253342991858485,0.833567408179813,0.2185130741744774,14.875,211
99,145.0,16,0.5625,0.25,0.8020833333333334,18.9375,18.9375,13.0,0.1193077571204764,0.09021155730967641,0.13940965102778594,0.8325358851674641,0.3102310231023102,303,0.6875,0.17857142857142858,0.8824404761904762,0.11781896464796557,0.09481729836476181,0.15233953589917193,0.8354756540188869,0.23026686322489495,15.160714285714286,209
100,146.0,16,0.8125,0.125,0.93125,11.4375,11.4375,9.375,0.12224044568710188,0.10498383818006334,0.1800158819119197,0.9044585987261147,0.14207650273224043,183,0.6607142857142857,0.1875,0.8782738095238096,0.1175010674486255,0.09373046302217568,0.14837443889991492,0.8247120586399069,0.24263544702205017,15.75,157
101,148.0,16,0.625,0.25,0.8583333333333333,16.3125,16.3125,12.25,0.13063132538872216,0.10726155580389585,0.16062292167555384,0.8192090395480226,0.3218390804597701,261,0.6607142857142857,0.19642857142857142,0.8793154761904762,0.1191278685840487,0.09442419734090848,0.1506538677678417,0.8517861352987418,0.24942337958638025,15.553571428571429,177
102,149.0,16,0.6875,0.125,0.9208333333333334,15.25,15.25,12.875,0.11240127071960376,0.08825604066667889,0.14630842056566273,0.8144329896907216,0.20491803278688525,244,0.6875,0.16964285714285715,0.896577380952381,0.12018115827794283,0.09480035483095535,0.1511688619442362,0.8629476445289029,0.23947354870853413,14.901785714285714,194
103,151.0,16,0.6875,0.0625,0.9708333333333333,14.4375,14.4375,13.5625,0.10802336556757108,0.08607140695869434,0.12889028257914542,0.8579881656804734,0.2683982683982684,231,0.7142857142857143,0.16071428571428573,0.9061011904761905,0.12250210795387663,0.0973568048150876,0.15668140165847916,0.8642671112047987,0.22343619442923382,13.955357142857142,169
104,152.0,16,0.6875,0.25,0.859375,14.375,14.375,10.625,0.1279399780536902,0.09324342067063798,0.15723356610673367,0.9044943820224719,0.22608695652173913,230,0.6964285714285714,0.16964285714285715,0.9007440476190477,0.12094883049467602,0.09508466646173179,0.14972681683900654,0.8646883695878405,0.24537557602649143,14.375,178
105,154.0,16,0.75,0.125,0.9333333333333333,13.5625,13.5625,11.5625,0.1207239654084343,0.09357466422704053,0.14570130974285223,0.9075144508670521,0.20276497695852536,217,0.7232142857142857,0.14285714285714285,0.9162202380952381,0.1182760995461503,0.09293457199052953,0.14713800314971492,0.8811785814918112,0.2295900225587481,13.776785714285714,173
106,155.0,16,0.75,0.1875,0.86875,12.3125,12.3125,8.375,0.13555440485201298,0.10810670719860228,0.17799742902748653,0.8417721518987342,0.19796954314720813,197,0.7232142857142857,0.14285714285714285,0.9171130952380953,0.1195107374912258,0.09395495431912146,0.14562170948843242,0.8842565595329704,0.23113996571130335,13.75,158
107,157.0,16,0.6875,0.1875,0.89375,14.375,14.375,11.1875,0.11136750347269764,0.08907886970657265,0.13133378817561153,0.9074074074074074,0.2956521739130435,230,0.7321428571428571,0.17857142857142858,0.896641156462585,0.12221241795481706,0.09593507541348614,0.1493429244284286,0.8928480580030113,0.22461553775830395,13.651785714285714,162
108,158.0,16,0.8125,0.0625,0.9666666666666667,12.125,12.125,11.125,0.11192220874904212,0.09221089450548009,0.14250122585051248,0.934640522875817,0.211340206185567,194,0.7410714285714286,0.14285714285714285,0.9167304421768707,0.1172872497433503,0.09382386453691427,0.1447031449337781,0.8985552097775787,0.2294993971984469,13.553571428571429,153
109,160.0,16,0.6875,0.125,0.9270833333333334,15.0625,15.0625,12.875,0.12104373633513237,0.09539871696682228,0.135694364936685,0.8359788359788359,0.2157676348547718,241,0.7410714285714286,0.14285714285714285,0.9143494897959183,0.11735530433077859,0.09446909104741064,0.1449379791360614,0.8983499093774711,0.22691649830218394,13.598214285714286,189
110,161.0,16,0.75,0.3125,0.8275297619047619,13.75,13.75,9.1875,0.12693512881270982,0.09993225461924725,0.15493878715911877,0.9181286549707602,0.22272727272727272,220,0.7321428571428571,0.125,0.931983418367347,0.11173403478270429,0.08979440273220941,0.1357472785020613,0.9154943790334299,0.24268799843156327,13.866071428571429,171
111,163.0,16,0.75,0.0,1.0,13.6875,13.6875,13.6875,0.09346380057342284,0.07846494453463482,0.12475510964418005,0.9444444444444444,0.2602739726027397,219,0.7410714285714286,0.11607142857142858,0.9401814703153989,0.11255074045080667,0.09105546880906505,0.13764675243038432,0.9159140104875441,0.23973768787255703,13.598214285714286,162
112,164.0,16,0.75,0.125,0.9166666666666666,13.875,13.875,11.375,0.12120034752043247,0.09809124980051516,0.14734514915883545,0.9060773480662984,0.18468468468468469,222,0.7410714285714286,0.11607142857142858,0.941371946505875,0.11018279545798428,0.08838785646117213,0.13539877785616525,0.9131298665269296,0.23571313225057366,13.669642857142858,181
113,166.0,16,0.6875,0.0625,0.9921875,14.1875,14.1875,14.125,0.09620551801549283,0.07538388899219368,0.113662524589486,0.9617834394904459,0.30837004405286345,227,0.7589285714285714,0.10714285714285714,0.9488124226963512,0.10451430414160302,0.08375845541848329,0.13011539496200294,0.9319232424631627,0.22818110988001616,13.160714285714286,157
114,167.0,16,0.75,0.125,0.9511363636363637,12.5,12.5,11.25,0.11708444314941419,0.09790633224456208,0.1446301056738725,0.9103448275862069,0.275,200,0.7589285714285714,0.07142857142857142,0.9683915043290042,0.10075077323767877,0.08095613362677274,0.12338843951057943,0.9419483051198042,0.22559880846050545,13.116071428571429,145
115,169.0,16,0.8125,0.0625,0.975,12.625,12.625,12.375,0.09534659379928549,0.07353760807022969,0.12676540383097895,0.9151515151515152,0.18316831683168316,202,0.7678571428571429,0.08035714285714286,0.9624391233766234,0.10171698194888316,0.08074344152660633,0.12267332268332136,0.9410785508253924,0.21913877858023698,12.821428571428571,165
116,170.0,16,0.8125,0.0625,0.9791666666666666,11.5,11.5,10.875,0.08136429712046357,0.06299290966800031,0.09871068467754893,0.9675324675324676,0.16304347826086957,184,0.7767857142857143,0.07142857142857142,0.9698795995670996,0.09936123871320926,0.07840243564191922,0.11969695003305506,0.9399373828122816,0.2143768738183322,12.491071428571429,154
117,172.0,16,0.75,0.0625,0.9645833333333333,13.4375,13.4375,12.375,0.10059041248523994,0.08031600207727341,0.10785009899915418,0.9883040935672515,0.20465116279069767,215,0.7857142857142857,0.08035714285714286,0.9621946505875076,0.10024045524548794,0.07876659460527358,0.12027530527772953,0.9276564619513683,0.20109324115143962,12.205357142857142,171
118,173.0,16,0.8125,0.0625,0.9583333333333334,11.625,11.625,10.375,0.1002272615518538,0.07697609983347002,0.11974929185337353,0.9383561643835616,0.21505376344086022,186,0.7857142857142857,0.08035714285714286,0.955484693877551,0.09693208321234417,0.07532568729574131,0.11687263114457012,0.9138633585030923,0.19621291205645086,12.125,146
119,175.0,16,0.8125,0.0625,0.96875,11.5625,11.5625,11.1875,0.10471014487071495,0.08170420860770536,0.1265105406069713,0.8980891719745223,0.15135135135135136,185,0.75,0.09821428571428571,0.9411989795918367,0.09892572403098196,0.07583553125406728,0.11604101611952906,0.9095298211852618,0.2184889162263191,12.901785714285714,157
120,176.0,16,0.75,0.125,0.9383928571428571,12.1875,12.1875,10.75,0.10236003374144363,0.0779330017356741,0.11771101130220732,0.8758169934640523,0.2153846153846154,195,0.7142857142857143,0.10714285714285714,0.9313775510204082,0.10028380491615389,0.07630208146597288,0.11664910999456643,0.8949064028700296,0.24387423943772932,13.669642857142858,153
121,178.0,16,0.75,0.125,0.9041666666666667,11.9375,11.9375,9.0625,0.09392583891740791,0.07381998107783626,0.12081138674175662,0.8137931034482758,0.24083769633507854,191,0.7142857142857143,0.11607142857142858,0.923639455782313,0.10103294911248488,0.0752642471729553,0.1166016649142848,0.8864389977982103,0.2494815646139711,13.580357142857142,145
122,179.0,16,0.5625,0.1875,0.875,18.0625,18.0625,14.3125,0.10930207952974982,0.0771065157785115,0.12094409865569154,0.8848167539267016,0.3391003460207612,289,0.7053571428571429,0.13392857142857142,0.9126275510204082,0.10278439203547328,0.07622384612998476,0.11801846768731002,0.8735061295943476,0.25785734276903616,13.616071428571429,191
123,181.0,16,0.5625,0.125,0.9104166666666667,16.875,16.875,14.1875,0.09087086331666724,0.06625876115133947,0.10296734180281036,0.8651685393258427,0.34074074074074073,270,0.6785714285714286,0.13392857142857142,0.9102465986394558,0.1028687471533215,0.0752018241155102,0.11599746393234353,0.88635395532596,0.2840444860876536,14.205357142857142,178
124,182.0,16,0.75,0.125,0.9104166666666667,12.8125,12.8125,10.125,0.10583442185955691,0.07305116202615033,0.10751798343718286,0.9290322580645162,0.24390243902439024,205,0.6696428571428571,0.14285714285714285,0.8991071428571429,0.10431541655076663,0.07594454562230306,0.11906025464616173,0.8755229562596666,0.29496746868445595,14.544642857142858,155
125,184.0,16,0.75,0.1875,0.88125,11.875,11.875,8.3125,0.11248736201277247,0.08369329253267623,0.1296669112645501,0.8478260869565217,0.2736842105263158,190,0.6785714285714286,0.14285714285714285,0.8994047619047619,0.10666026820629367,0.07693871170609325,0.12075868960136403,0.8959889721561881,0.2846145616278412,14.589285714285714,138
126,185.0,16,0.625,0.0625,0.9520833333333334,15.6875,15.6875,14.25,0.10530063069565263,0.07455005450638345,0.11236351432220591,0.9880239520958084,0.3346613545816733,251,0.6964285714285714,0.14285714285714285,0.9038919413919414,0.10797006503133078,0.07906145194977286,0.1210246843240433,0.8816744908259999,0.2676002264820182,14.241071428571429,167
127,187.0,16,0.6875,0.1875,0.8604166666666667,14.5625,14.5625,10.375,0.1124867195235594,0.0831320522832242,0.13915054629893464,0.8,0.2918454935622318,233,0.7142857142857143,0.13392857142857142,0.9119276556776558,0.10799164121226482,0.07916215019872282,0.12071662794754999,0.8868846058169219,0.25005850894030063,13.919642857142858,165
128,188.0,16,0.8125,0.125,0.90625,12.25,12.25,9.4375,0.11033980050609708,0.0807791436643675,0.13270043142817275,0.9570552147239264,0.1683673469387755,196,0.7321428571428571,0.13392857142857142,0.9116300366300366,0.10611479363356277,0.0790425228268546,0.11878045258271117,0.8900542135498656,0.24397226069377367,13.464285714285714,163
129,190.0,16,0.6875,0.1875,0.9064102564102564,15.625,15.625,13.0625,0.11847065730500973,0.09196569748426883,0.12280606171444643,0.7846153846153846,0.22,250,0.6964285714285714,0.16071428571428573,0.8931776556776557,0.10808538580930097,0.08064629568435591,0.11878284245634443,0.8962346452576325,0.25121947572130904,14.4375,195
130,191.0,16,0.6875,0.0625,0.9666666666666667,14.625,14.625,13.625,0.09102189658320545,0.06696364889398916,0.10081094716735725,0.9016393442622951,0.21794871794871795,234,0.6964285714285714,0.17857142857142858,0.8836538461538462,0.11052255131159286,0.08345516008848182,0.1225117933055777,0.8738591305064041,0.245150863632334,14.366071428571429,183
131,193.0,16,0.875,0.125,0.9083333333333333,9.625,9.625,6.875,0.09269648880864263,0.07221377042307288,0.09396475588331102,0.9512195121951219,0.2012987012987013,154,0.6696428571428571,0.16964285714285715,0.8943681318681319,0.10843498333867359,0.08215044606407772,0.11816367436716767,0.8881448447921184,0.2539931497803922,14.910714285714286,123
132,194.0,16,0.5,0.375,0.7520833333333333,18.6875,18.6875,11.25,0.12628150724293993,0.09491970253518535,0.12968364037998306,0.8910891089108911,0.32441471571906355,299,0.6696428571428571,0.16071428571428573,0.9025918160786582,0.10896546806705472,0.0837042268119844,0.11839080478561814,0.8812079186924351,0.2540089946276479,14.803571428571429,202
133,195.0,16,0.625,0.1875,0.8854166666666666,15.1875,15.1875,11.75,0.12236078921169583,0.09421210533526471,0.1384661702668387,0.8313953488372093,0.29218106995884774,243,0.6785714285714286,0.16071428571428573,0.8966165413533834,0.10949487938925676,0.08389351848813528,0.12059928709374519,0.8860902846486266,0.25900899462764787,14.357142857142858,172
134,197.0,16,0.5,0.125,0.9354166666666667,18.375,18.375,16.4375,0.09787374371312453,0.07399905411239563,0.10871371373006455,0.9,0.35374149659863946,294,0.7053571428571429,0.15178571428571427,0.9013784461152882,0.10942573641067095,0.08439003150836766,0.12239003395616707,0.8959707954265886,0.24840917777783103,13.696428571428571,190
135,198.0,16,0.8125,0.0625,0.9638157894736842,11.5,11.5,10.8125,0.11405319360476486,0.0916556088997142,0.13429034435732604,0.9084967320261438,0.16847826086956522,184,0.6964285714285714,0.16964285714285715,0.8905649540517961,0.11295654259415425,0.08708851036616072,0.12810943935068264,0.8754979514729675,0.23794919441144374,14.133928571428571,153
136,200.0,16,0.75,0.1875,0.8645833333333334,12.5,12.5,8.4375,0.12217653656042406,0.09329073921732506,0.13826543787133563,0.8187919463087249,0.255,200,0.7321428571428571,0.125,0.9188387635756057,0.10844102667755363,0.08402686842415641,0.1271188850730069,0.8886353426939299,0.21685340445822202,13.383928571428571,149
137,201.0,16,0.875,0.0,1.0,10.0,10.0,10.0,0.09053789573310478,0.07043924003561572,0.11334617520431045,0.9708029197080292,0.14375,160,0.7767857142857143,0.10714285714285714,0.9332945458885308,0.10377451573306817,0.08064547463631135,0.12357886786964967,0.91150072021047,0.18939896589267238,12.375,137
138,203.0,16,0.8125,0.25,0.8326388888888889,12.6875,12.6875,8.0,0.11741213209302574,0.0911031224276244,0.13400059364492004,0.807909604519774,0.12807881773399016,203,0.8125,0.10714285714285714,0.9303183554123404,0.1045357702855426,0.0813816070419638,0.12413841922381727,0.9043578630676129,0.17130062924952646,11.598214285714286,177
139,204.0,16,0.75,0.0625,0.95,13.4375,13.4375,11.9375,0.09467289582673563,0.07348820894115515,0.1227497604362528,0.9830508474576272,0.17674418604651163,215,0.8214285714285714,0.11607142857142858,0.9232851473922902,0.10356189975761397,0.08077019941489268,0.12174556334432621,0.9093243886849521,0.1680115270473808,11.428571428571429,177
140,206.0,16,0.9375,0.0625,0.9866071428571429,8.125,8.125,7.9375,0.08969521260029756,0.07054234882034928,0.11368604984333815,0.9914529914529915,0.1,130,0.8303571428571429,0.08928571428571429,0.9426303854875283,0.1004754545555074,0.07846183715661263,0.1171202093001473,0.9115533827063628,0.15882890554517168,11.375,117
141,207.0,16,0.75,0.125,0.9145833333333333,12.9375,12.9375,10.375,0.10320252558044554,0.07915198095196273,0.11263057320923778,0.85,0.22705314009661837,207,0.8035714285714286,0.11607142857142858,0.9250708616780046,0.1043005228647909,0.08179680149151898,0.12011252024424089,0.8904182717276645,0.16802816217089886,11.919642857142858,160
142,208.0,16,0.875,0.125,0.9145833333333333,10.3125,10.3125,7.75,0.1072360999092644,0.08737575551021634,0.11754035320088857,0.9432624113475178,0.14545454545454545,165,0.8125,0.08035714285714286,0.9489795918367347,0.0993215906736156,0.07819849972508275,0.11422634612904413,0.9167856429401996,0.17079345927117132,11.5,141
143,209.0,16,0.8125,0.0,1.0,12.125,12.125,12.125,0.10057142014567808,0.07713220340936484,0.10588795956208331,0.8343949044585988,0.19072164948453607,194,0.8303571428571429,0.08928571428571429,0.9457057823129251,0.09967458612917655,0.07862890410924862,0.11271854169855999,0.8967979868608188,0.15512617136905643,11.044642857142858,157
144,211.0,16,0.6875,0.1875,0.8770833333333333,13.8125,13.8125,10.125,0.11731337389808941,0.09378399037996005,0.13429235181296556,0.8228571428571428,0.2081447963800905,221,0.7946428571428571,0.10714285714285714,0.9282738095238096,0.10281947706841374,0.08066410920188184,0.11211125263131845,0.8884951785580103,0.18589084238269013,12.035714285714286,175
145,212.0,16,0.875,0.0,1.0,9.75,9.75,9.75,0.08255960675479854,0.06591501006257088,0.09279737483854278,0.9924812030075187,0.14743589743589744,156,0.7946428571428571,0.14285714285714285,0.9105867346938775,0.10611327477397135,0.0820319015967516,0.11605499323476096,0.8909364082144299,0.19229602250055303,12.125,133
146,214.0,16,0.875,0.125,0.9270833333333334,10.25,10.25,8.0625,0.09714386401566238,0.07650103963031633,0.11219512942286389,0.8431372549019608,0.06707317073170732,164,0.7946428571428571,0.125,0.9227891156462587,0.10305500136104066,0.07840021227560148,0.11326549876355821,0.8990417780219273,0.20358677256681332,11.964285714285714,153
147,215.0,16,0.6875,0.1875,0.8645833333333334,15.0625,15.0625,11.0,0.11170944917495786,0.08478878446878176,0.10943502637264718,0.9333333333333333,0.3153526970954357,241,0.8035714285714286,0.125,0.9227891156462587,0.09997056774863304,0.07560948976887036,0.11136632122042504,0.9160032202421274,0.20045956104490376,11.607142857142858,165
148,217.0,16,0.75,0.375,0.7907738095238095,13.5625,13.5625,7.75,0.1262591095193488,0.08872652771605104,0.14023675743333536,0.8670886075949367,0.271889400921659,217,0.8125,0.11607142857142858,0.9275510204081633,0.0998595392678825,0.07383917434556134,0.10998762903358453,0.9189879141196785,0.2026247288297174,11.473214285714286,158
149,218.0,16,0.875,0.0,1.0,9.1875,9.1875,9.1875,0.08582818601874967,0.06195393026216551,0.09801389190246948,1.0,0.22448979591836735,147,0.8035714285714286,0.11607142857142858,0.9275510204081633,0.10201492737257178,0.07392328111314599,0.11041147741280313,0.9182763136900329,0.21013388633887492,11.866071428571429,114
150,219.0,16,0.875,0.0,1.0,9.625,9.625,9.625,0.07898038485882466,0.057597145862246873,0.09259371676015107,0.953125,0.16883116883116883,154,0.8125,0.09821428571428571,0.93796768707483,0.10148151378492898,0.07222812147940329,0.10769303632257746,0.9395238370896367,0.2178989435812841,11.651785714285714,128
151,221.0,16,0.75,0.125,0.9104166666666667,12.875,12.875,10.1875,0.11653617453283564,0.08139178241679695,0.12464150650508199,0.84375,0.22330097087378642,206,0.8482142857142857,0.08035714285714286,0.95046768707483,0.10014505779259285,0.07042031002605734,0.107660476860532,0.9468498444156441,0.18850413558134904,10.803571428571429,160
152,222.0,16,0.8125,0.0,1.0,12.5,12.5,12.5,0.09764732348762353,0.06650375743566347,0.09576431349307306,0.9875,0.2,200,0.8571428571428571,0.044642857142857144,0.9723214285714287,0.09503293979079039,0.06754825789785428,0.10291024355590958,0.9496807236027619,0.177687399564516,10.732142857142858,160
153,224.0,16,0.9375,0.0,1.0,8.75,8.75,8.75,0.09340996890216263,0.06463492219411747,0.09316604179128404,0.991869918699187,0.12142857142857143,140,0.8125,0.05357142857142857,0.9681547619047619,0.09743186716256595,0.06958647096780012,0.10557803033493504,0.939007488791596,0.19606883604776576,11.821428571428571,123
154,225.0,16,0.9375,0.0625,0.9520833333333333,9.125,9.125,7.6875,0.10235425722860493,0.07213410429536007,0.10920711013832894,0.9846153846153847,0.1095890410958904,146,0.8125,0.07142857142857142,0.9586309523809524,0.10087745310527822,0.0726439673554821,0.10810590026148624,0.9228031540042461,0.19249164759662768,11.8125,130
155,227.0,16,0.8125,0.125,0.94375,13.0625,13.0625,11.5625,0.09047428350673166,0.06862216281862961,0.1069851243009784,0.8869047619047619,0.19617224880382775,209,0.8303571428571429,0.07142857142857142,0.9644257703081233,0.09854450701489492,0.07148211517416107,0.10587711093991667,0.9364956276379949,0.17823856772390193,11.491071428571429,168
156,228.0,16,0.5625,0.0625,0.9708333333333333,16.8125,16.8125,15.9375,0.10262067762117866,0.0762214217517864,0.11668839935564773,0.9252873563218391,0.35315985130111527,269,0.8392857142857143,0.08035714285714286,0.9578781512605042,0.09892023677383611,0.0728517394678643,0.10642118834963664,0.9343404552242018,0.16698315646849066,11.178571428571429,174
157,230.0,16,0.875,0.125,0.9333333333333333,9.5625,9.5625,7.9375,0.1030994864578105,0.07899962057602075,0.11028880624600958,0.8396946564885496,0.1437908496732026,153,0.8035714285714286,0.08928571428571429,0.9510329131652661,0.10116835068818485,0.07520325675819414,0.10858686740334621,0.9250095628838013,0.18669539282746941,12.0625,131
158,231.0,16,0.875,0.125,0.9509803921568627,10.625,10.625,9.25,0.10020555190015255,0.07325881714754987,0.10903998125409496,0.9395973154362416,0.12352941176470589,170,0.7589285714285714,0.10714285714285714,0.9430755196815568,0.10298382408679964,0.0768615060055484,0.10684312863145928,0.9185731421616662,0.21541210990035084,13.116071428571429,149
159,232.0,16,0.875,0.0625,0.9541666666666667,10.3125,10.3125,8.9375,0.10027743180021186,0.07609112749158596,0.09957285536111282,0.9724137931034482,0.12121212121212122,165,0.7321428571428571,0.09821428571428571,0.9448612339672711,0.10529194967550025,0.07893206007781517,0.10785051453135128,0.9287772237943194,0.23268367017576222,13.446428571428571,145
160,234.0,16,0.6875,0.0625,0.9520833333333334,14.9375,14.9375,13.5,0.10914676630260378,0.08109554322642627,0.10832579516725108,0.9265536723163842,0.2594142259414226,239,0.7678571428571429,0.09821428571428571,0.9424802815863187,0.10489569597228998,0.07889447685920496,0.10483127502637898,0.9347512104851845,0.21140204594351614,12.75,177
161,235.0,16,0.625,0.1875,0.8963815789473684,16.5,16.5,13.5,0.11506257101890846,0.08374184902683991,0.09700093873512045,0.9395604395604396,0.3106060606060606,264,0.7678571428571429,0.08035714285714286,0.9520040911101282,0.10177432371469185,0.07654357180069803,0.09984800674646858,0.9567478147119559,0.2136568485737881,13.0625,182
162,237.0,16,0.625,0.0625,0.95625,15.375,15.375,14.0625,0.10663116262763592,0.08311604132449703,0.11403682560022235,0.9583333333333334,0.3170731707317073,246,0.7678571428571429,0.0625,0.9590068922305763,0.102560153033421,0.07806360981896078,0.10242871219287142,0.9587322513772103,0.2214874967566281,12.946428571428571,168
163,238.0,16,0.8125,0.0625,0.9541666666666667,11.9375,11.9375,10.5625,0.0998469016987068,0.07595833922151499,0.09555372282084156,0.9671052631578947,0.20418848167539266,191,0.7321428571428571,0.0625,0.9593045112781955,0.10369103386650834,0.07857545054340112,0.10452142383802879,0.955020076852228,0.25364340828997156,13.767857142857142,152
164,240.0,16,0.875,0.0,1.0,11.75,11.75,11.75,0.08124988065462359,0.06254328516647206,0.07540592828663682,0.9936708860759493,0.1595744680851064,188,0.7678571428571429,0.07142857142857142,0.9548860131096973,0.10566063149411668,0.08070004330300476,0.10709269687360365,0.9610827305301752,0.23057024714149657,12.910714285714286,158
165,241.0,16,0.875,0.0,1.0,9.8125,9.8125,9.8125,0.10570635713125658,0.08389908327538927,0.12710491937891483,0.9534883720930233,0.17834394904458598,157,0.8035714285714286,0.044642857142857144,0.9696886446886447,0.10234007730622977,0.0790288472341204,0.10648130454203489,0.9512174673247271,0.20337697627733967,11.964285714285714,129
