relative_turn,delta_teacher_entropy,task_success,model_version
15,-0.17660512536253187,False,25
-8,-0.09104474881781147,False,25
-7,-0.17563012972734926,False,25
-6,-0.11787765683048279,False,25
-5,0.21418785410618213,False,25
-4,0.1327547523560067,False,25
-3,-0.17537533499644117,False,25
-2,0.21423075946744907,False,25
-1,0.14735785301502202,False,25
0,0.16887901673640682,False,25
1,0.16280174527762847,False,25
2,0.1398531392750494,False,25
3,0.03843656286781655,False,25
4,0.18270971008578485,False,25
5,0.21945474844679147,False,25
6,-0.07353266123003083,False,25
7,-0.007747593721291024,False,25
8,0.07513381272944203,False,25
-8,0.014310454158182329,True,26
-7,-0.09481946911047255,True,26
-6,0.1970623242752561,True,26
-5,0.03317709385544035,True,26
-4,-0.07930937743643626,True,26
-3,0.1752887367590497,True,26
-2,0.030216448882356806,True,26
-1,0.26376012554442513,True,26
0,0.2848467504130081,True,26
1,0.14655696310873323,True,26
2,0.048568545273998426,True,26
3,0.19681944825732312,True,26
4,-0.029890104982860044,True,26
5,0.21257633580413998,True,26
6,0.13942387295307107,True,26
-8,0.05075525278312021,False,26
-7,-0.04031215072408975,False,26
-6,0.1723613018549719,False,26
-5,0.09282900380738618,False,26
-4,0.14766948630467686,False,26
-3,0.1614965016066407,False,26
-2,0.05629531006699651,False,26
-1,0.23453614720262195,False,26
0,0.3030017636806467,False,26
1,0.10518171822486078,False,26
-8,-0.02439604996010314,False,26
-7,-0.06149387468308326,False,26
-6,0.07507615887901961,False,26
-5,0.21649140830879252,False,26
-4,0.16596058180942383,False,26
-3,-0.08143763221873204,False,26
-2,0.1332484494274617,False,26
-1,0.1828598986198445,False,26
0,0.22298179436241403,False,26
1,0.1809300914771482,False,26
2,0.07195389960276297,False,26
3,0.12574612801588173,False,26
4,0.13095675305441437,False,26
5,0.05081128586972175,False,26
-8,0.10969556669120525,False,26
-7,-0.0635389536084693,False,26
-6,-0.12307588604189794,False,26
-5,-0.09640518127450995,False,26
-4,0.06647875962703251,False,26
-3,0.019727309320133002,False,26
-2,0.25259157052578995,False,26
-1,0.129198046827648,False,26
0,0.1726935433550941,False,26
1,0.028149126696261795,False,26
2,-0.05124154854272314,False,26
3,-0.08702703147126908,False,26
4,-0.10426432977864374,False,26
-5,0.07062727704294036,False,26
-4,0.0010744193776240363,False,26
-3,-0.0717016964205644,False,26
-2,0.1797403031401365,False,26
-1,0.2389713034049779,False,26
0,0.2621989924316559,False,26
1,0.23198995020798174,False,26
2,0.2585489881474005,False,26
3,0.23935143543857673,False,26
4,0.21467324943940785,False,26
5,0.2960655860218563,False,26
6,0.21315793186757925,False,26
7,0.2381294745156915,False,26
8,0.23571312774165293,False,26
9,0.32528279574471386,False,26
10,0.25848173930523244,False,26
11,0.17358849921363345,False,26
12,0.1156006799087933,False,26
13,0.07038158033928668,False,26
14,0.23748769379182494,False,26
15,0.20022163197749088,False,26
-8,-0.004991530084475226,False,28
-7,-0.12708756611651328,False,28
-6,-0.1421726538443793,False,28
-5,-0.09060684119239659,False,28
-4,-0.13775121757947661,False,28
-3,0.11650050240464346,False,28
-2,0.18916544545534295,False,28
-1,0.19812302087635394,False,28
0,0.20613172262021448,False,28
1,-0.06372242866275402,False,28
2,-0.032752526505801155,False,28
3,-0.15680343914491313,False,28
4,-0.20213248658950272,False,28
5,-0.21101713849476805,False,28
6,-0.21301422294972477,False,28
-7,0.13922276606644565,False,28
-6,-0.05274803166010501,False,28
-5,-0.08647473440634061,False,28
-4,0.061919303782270896,False,28
-3,0.12570804461544718,False,28
-2,0.10618869775666681,False,28
-1,0.1955781436233955,False,28
0,0.26803357040583786,False,28
1,0.20198989110189677,False,28
2,0.05129415337490642,False,28
3,0.16605299525457898,False,28
4,0.10050679596310988,False,28
5,0.18173073334556564,False,28
6,0.07124743364201414,False,28
7,0.053905541676674384,False,28
8,0.08431796170428887,False,28
9,0.03493856267413925,False,28
10,-0.044630888228877716,False,28
11,-0.10323971711500465,False,28
12,-0.11810814671761498,False,28
13,-0.11641507229617368,False,28
14,-0.11988079353190531,False,28
15,-0.1169537710863404,False,28
-5,0.054888568974429425,False,28
-4,-0.01213646598044342,False,28
-3,-0.042752102993986005,False,28
-2,0.13193683619211424,False,28
-1,0.2632952512024289,False,28
0,0.2535000668986932,False,28
1,0.18293797577204887,False,28
2,0.08117365634412183,False,28
3,0.036255977149255686,False,28
4,0.15998580467905874,False,28
5,0.08835010699246307,False,28
6,0.1259154623733513,False,28
7,0.10096300922432513,False,28
8,0.10305042226262892,False,28
9,0.08181916861934155,False,28
10,0.08521795746150085,False,28
11,-0.016391044238669564,False,28
12,-0.024687584435683557,False,28
13,-0.07697515535038198,False,28
14,-0.10065565939419244,False,28
15,-0.0883227627715091,False,28
-7,-0.06229030955290785,False,28
-6,0.02891546691077304,False,28
-5,0.03337484264213478,False,28
-4,0.0819384169770736,False,28
-3,0.05977460847089361,False,28
-2,0.1649647973434834,False,28
-1,0.15268882719796822,False,28
0,0.33497563682115195,False,28
1,0.1271564949125117,False,28
2,0.1824039044113674,False,28
3,0.172163712273119,False,28
4,0.12001722313855412,False,28
5,0.1344139054678019,False,28
6,0.05299334937214273,False,28
7,0.0015893827890242351,False,28
8,0.13318713979657143,False,28
9,0.19984343622312423,False,28
10,0.16611428085044688,False,28
11,0.19505801291938252,False,28
12,0.030154070062508143,False,28
13,0.1791810891023145,False,28
14,0.19269624719663286,False,28
15,0.34987540835239994,False,28
-8,0.10345212979968291,True,29
-7,0.04283448105420004,True,29
-6,-0.10897312350678881,True,29
-5,-0.12792998629725838,True,29
-4,-0.04346972176200564,True,29
-3,-0.04749711387489772,True,29
-2,0.2584435084042306,True,29
-1,0.14617194065773928,True,29
0,0.16868475896478077,True,29
1,0.03081862447087655,True,29
-8,-0.2018400032479804,False,29
-7,-0.11253483317815918,False,29
-6,-0.10806884895639371,False,29
-5,-0.1935541207923941,False,29
-4,0.07862096906040056,False,29
-3,0.01984150576509991,False,29
-2,0.022137054537711254,False,29
-6,0.021134672046926373,False,31
-5,0.01012419283256677,False,31
-4,-0.03125886487949317,False,31
-3,0.028448811749978126,False,31
-2,0.010357999942823354,False,31
-1,0.3746827442305407,False,31
0,0.3087637239758939,False,31
1,0.18999567657726738,False,31
2,0.20387438062286586,False,31
3,0.27234728524677676,False,31
4,0.22981176679306628,False,31
5,0.1729409792217209,False,31
6,0.08471034362188881,False,31
7,0.23524096675783854,False,31
8,0.15660316307667307,False,31
9,0.2790188176988363,False,31
-8,0.0020022862015789955,False,31
-7,-0.2520627906673774,False,31
-6,-0.08120291294921103,False,31
-5,-0.24987644079182952,False,31
-4,-0.18397285105335737,False,31
-3,-0.2531566032760705,False,31
-2,-0.09353929197674982,False,31
-8,-0.012108498873828435,False,31
-7,0.17976391409515557,False,31
-6,0.05540216572556081,False,31
-5,0.033532835207232825,False,31
-4,0.07747157095755092,False,31
-3,0.0030692833165708866,False,31
-2,0.04320041738982636,False,31
-1,0.11729755338673628,False,31
0,0.4012922215492699,False,31
1,0.4998692782572537,False,31
2,0.24773877967977642,False,31
3,0.16762980977125042,False,31
-8,0.06482147716729089,False,31
-7,-0.04091032074875922,False,31
-6,0.024198605171148108,False,31
-5,0.04643369305295231,False,31
-4,0.06121622558183537,False,31
-3,-0.023414690431544788,False,31
-2,0.22843288570905554,False,31
-1,0.1750232985655347,False,31
0,0.1697390556404655,False,31
1,0.1959752386604938,False,31
2,0.07629717516926268,False,31
-8,0.007857852979361035,False,31
-7,-0.021068192420623466,False,31
-6,0.06802735154034034,False,31
-5,-0.08010099616446816,False,31
-4,-0.0797017284972245,False,31
-3,0.10148943152436443,False,31
-2,0.1294238003466159,False,31
-1,0.24111701892617657,False,31
0,0.1812730223733113,False,31
1,0.2046935967285015,False,31
2,0.2338025709166531,False,31
3,0.21896047764572488,False,31
4,0.22118012169615733,False,31
5,0.2577526721953628,False,31
6,0.1694076311900494,False,31
7,-0.035546594136707854,False,31
8,-0.001418518877462277,False,31
-5,0.031703731809008553,True,32
-4,-0.001289477022697355,True,32
-3,-0.03041425478631117,True,32
-2,0.16560873287496508,True,32
-1,0.29181286308750476,True,32
0,0.4271355997254231,True,32
1,0.2110655188880965,True,32
2,0.08396704649811478,True,32
3,0.21620920415512518,True,32
4,0.17446178144566316,True,32
5,0.02636491222331784,True,32
6,0.3277219146526019,True,32
-6,0.1697148858049456,False,32
-5,-0.056033645842735014,False,32
-4,-0.11368123996221055,False,32
-3,-0.14530385062344817,False,32
-2,0.12355402249172087,False,32
-1,0.25472376589897,False,32
0,0.21064540815225224,False,32
1,0.279879710912401,False,32
2,0.22617707525877445,False,32
3,0.013639247659612608,False,32
4,0.12181584875755924,False,32
5,-0.0011637317175464679,False,32
6,-0.09385899447794602,False,32
7,-0.16117117304480233,False,32
8,-0.19077759786350415,False,32
9,-0.1898201714950309,False,32
10,-0.20307804733148604,False,32
11,-0.20836631606585465,False,32
12,-0.21542397723080148,False,32
13,-0.21655927666093364,False,32
14,-0.21780508013986083,False,32
15,-0.22272429497581178,False,32
-8,0.019577016911777795,False,32
-7,-0.033944239390494596,False,32
-6,-0.12366515638110105,False,32
-5,-0.15034145272679836,False,32
-4,-0.11184852997558534,False,32
-3,0.01713566226759594,False,32
-2,0.1253253883895362,False,32
-1,0.18733810056984682,False,32
0,0.21822285120724647,False,32
1,0.23168825308446925,False,32
2,0.22456941541543288,False,32
3,0.035208701575515255,False,32
4,-0.09666538676933936,False,32
5,-0.011942500447210541,False,32
6,0.09259379209902982,False,32
7,0.09044220494311364,False,32
8,-0.05806786562808508,False,32
9,-0.017337691158939073,False,32
10,0.16902635126851703,False,32
11,0.0019244256079522237,False,32
12,-0.013934530432939657,False,32
13,-0.06728242423252373,False,32
14,-0.09493586673592878,False,32
-8,0.11090258809391751,False,34
-7,0.17877515580007614,False,34
-6,0.05729500419665187,False,34
-5,0.02528369267996597,False,34
-4,-0.07614767635199093,False,34
-3,-0.12139041576393399,False,34
-2,0.116129465737904,False,34
-1,0.2773007371238138,False,34
0,0.28321922969142854,False,34
1,0.32613420449304525,False,34
2,0.29380941555098167,False,34
3,0.09897847183659886,False,34
4,0.19759689958649534,False,34
5,0.08080839247159377,False,34
6,0.17574282026229116,False,34
7,0.12530674942760772,False,34
8,0.03948406373675256,False,34
9,-0.06158026133949161,False,34
10,-0.10956078486924081,False,34
11,-0.04471471526166772,False,34
-6,0.11352784571814534,False,34
-5,-0.00890535007595103,False,34
-4,-0.10462249564219425,False,34
-3,-0.037219889687786056,False,34
-2,0.1774649215666398,False,34
-1,0.23152639432078082,False,34
0,0.15238391486096653,False,34
1,0.27935395607091096,False,34
2,-0.07839920571187431,False,34
3,-0.15577976223276851,False,34
4,-0.17075939980419558,False,34
5,-0.18342401818449353,False,34
6,-0.18751288301657654,False,34
7,-0.18986155854850248,False,34
8,-0.19250912135831233,False,34
9,-0.18995651299174177,False,34
10,-0.20531575522711532,False,34
11,-0.20362940630116383,False,34
12,-0.21362490489806807,False,34
13,-0.21163480391300712,False,34
14,-0.21728654968599806,False,34
15,-0.21914212970998628,False,34
-8,0.06319051101029047,False,34
-7,-0.028380805342537785,False,34
-6,-0.08786931666157521,False,34
-5,-0.03791813446806572,False,34
-4,-0.04215614366836026,False,34
-3,-0.13312205601995653,False,34
-2,0.20567933500447425,False,34
-1,0.27602945400358014,False,34
0,0.17218665355849463,False,34
1,0.2152776359226604,False,34
2,0.11109299771317258,False,34
3,0.0614480029787591,False,34
4,0.02670675140711598,False,34
5,0.18845570308948076,False,34
6,0.2976029833654139,False,34
7,0.2943478121895412,False,34
-8,-0.17992638008873507,False,34
-7,-0.0672679648147309,False,34
-6,-0.1821735821035333,False,34
-5,-0.12838531669503417,False,34
-4,-0.13194217746853576,False,34
-3,0.044048638484513486,False,34
-2,0.06513648265642752,False,34
-1,0.2347014247669144,False,34
0,0.33647398414168816,False,34
1,0.25026182041701545,False,34
2,0.10597160846551901,False,34
3,0.044977070963899274,False,34
4,-0.09043315916456114,False,34
5,-0.00461882580138151,False,34
6,0.0876894353668825,False,34
7,0.08947380020403173,False,34
-8,-0.004515060257145487,True,35
-7,-0.036090962486233086,True,35
-6,-0.02052090748195398,True,35
-5,0.07710503221297357,True,35
-4,-0.01057508430783527,True,35
-3,-0.07389581333912501,True,35
-2,0.2264667297111539,True,35
-1,0.30857485765380677,True,35
0,0.15412520251356393,True,35
1,0.19335584035581538,True,35
2,0.16845599018567342,True,35
-8,-0.06959356035306954,False,35
-7,-0.05928908608042466,False,35
-6,0.130478196370061,False,35
-5,-0.02390630866983523,False,35
-4,-0.033539814362145315,False,35
-3,-0.04135564154132074,False,35
-2,0.1675882264893623,False,35
-1,0.0652034182239368,False,35
0,0.304930749119542,False,35
1,0.24682359299523135,False,35
2,-0.03383996256220462,False,35
3,0.12990163709933242,False,35
4,0.12998644347749091,False,35
5,-0.003726272919684831,False,35
6,0.09777466186952263,False,35
7,-0.13363935787199543,False,35
8,-0.008543525264691154,False,35
9,0.12970666814771084,False,35
10,0.04624312207073342,False,35
-8,-0.13713587991315992,False,35
-7,-0.018739791723289045,False,35
-6,0.055137342361863795,False,35
-5,0.09737606031357379,False,35
-4,0.10003248384061272,False,35
-3,0.1552329471235094,False,35
-2,0.09731054421489613,False,35
-1,0.13840951169489943,False,35
0,0.30425910210919516,False,35
1,0.23489567736811232,False,35
2,0.16954098210214133,False,35
3,0.12563308102101747,False,35
4,0.1361099643098956,False,35
-8,0.02436318013372621,False,37
-7,0.07742223885921001,False,37
-6,0.05256610733322445,False,37
-5,-0.019405336164811382,False,37
-4,-0.08638391794689641,False,37
-3,-0.062138093391620935,False,37
-2,0.10965388242775806,False,37
-1,0.08555123472211851,False,37
0,0.34533940605541236,False,37
1,0.17881478460677722,False,37
2,0.13671418822039075,False,37
3,0.15993801365772917,False,37
4,0.37643808555375935,False,37
5,0.2694116116675611,False,37
-8,-0.26938583435831054,False,37
-7,-0.21983420232797773,False,37
-6,-0.16083199200288875,False,37
-5,-0.23225941933688268,False,37
-4,-0.1920198245054645,False,37
-3,-0.2095037949931762,False,37
-8,-0.32860344958809656,False,37
-7,-0.2995353423367443,False,37
-6,-0.3286283815385642,False,37
-5,-0.3277471638708932,False,37
-4,-0.2924388668151223,False,37
-3,-0.2599011481335744,False,37
-2,-0.28643708814177526,False,37
-8,-0.036292753025713886,False,37
-7,0.01601162050426702,False,37
-6,-0.051108575535037226,False,37
-5,-0.05802658939072225,False,37
-4,0.06856280126210546,False,37
-3,0.08221527254969385,False,37
-2,0.1331596562718816,False,37
-1,0.2703932953829074,False,37
0,0.1372163135136446,False,37
1,0.04092848244009756,False,37
2,0.007139680002225979,False,37
3,-0.09824157782783455,False,37
4,-0.15250078145799428,False,37
5,-0.171979283939668,False,37
6,-0.17619924985103647,False,37
7,-0.19509968236166358,False,37
8,-0.20033834916581528,False,37
-8,-0.14718929837386027,True,38
-7,-0.04049504919114276,True,38
-6,-0.07985608590111701,True,38
-5,-0.07499889683998047,True,38
-4,-0.027027684523947604,True,38
-3,0.17043404853704566,True,38
-2,0.15088752512113848,True,38
-1,0.15900646837097296,True,38
0,0.3109646514561565,True,38
1,0.329874677214939,True,38
2,0.19765465166779841,True,38
3,0.19270833038054055,True,38
4,0.15521717583318853,True,38
5,0.0569538709779312,True,38
-8,-0.08212020466104192,False,40
-7,-0.05908529100153079,False,40
-6,-0.1816353236116542,False,40
-5,-0.002471177633056987,False,40
-4,0.057064502479960866,False,40
-3,0.004762269219395099,False,40
-2,0.1648840054476332,False,40
-1,0.2514185562035253,False,40
0,0.14394377411709497,False,40
1,0.08970075812550421,False,40
2,0.2502121581724744,False,40
3,0.13868939941882613,False,40
-8,-0.03418069577090696,False,40
-7,-0.0014022189478973823,False,40
-6,-0.0442830436673661,False,40
-5,0.04390820601940412,False,40
-4,-0.06527117796102538,False,40
-3,-0.08480412833271136,False,40
-2,0.1511598020736856,False,40
-1,0.20782698661383528,False,40
0,0.1967052887332644,False,40
1,0.14617115145790563,False,40
-8,-0.17306815800867326,False,42
-7,-0.2349725912555257,False,42
-6,-0.17268157925255087,False,42
-5,0.10174474798559005,False,42
-4,0.26192390603243576,False,42
-3,-0.01131674549252945,False,42
-2,-0.14383261200563086,False,42
-1,-0.11264008196088116,False,42
-8,0.00324333231105578,False,42
-7,-0.10422558013824226,False,42
-6,0.031219438841928848,False,42
-5,-0.04729113996947132,False,42
-4,-0.05558986305528654,False,42
-3,-0.22116811604380265,False,42
-2,0.0388802212590551,False,42
-1,0.023625555761703387,False,42
-8,-0.008038001457905564,False,42
-7,-0.034420838590110664,False,42
-6,-0.07098329971559428,False,42
-5,-0.08047991828988929,False,42
-4,-0.05947199886673318,False,42
-3,-0.017392847244272203,False,42
-2,0.2513789822204764,False,42
-1,0.2778782929077559,False,42
0,0.11662037074215822,False,42
-8,-0.0378352619660699,False,42
-7,-0.02484030765712683,False,42
-6,0.05247296913977417,False,42
-5,0.19372191294051863,False,42
-4,-0.013589813141850565,False,42
-3,0.21336275677742925,False,42
-2,0.12453399085940417,False,42
-1,0.13264601645781907,False,42
0,0.26885380262529324,False,42
1,0.1361215157024582,False,42
2,0.14742199116948554,False,42
3,0.05879302281908372,False,42
4,-0.017489549384528597,False,42
5,-0.0486287157441916,False,42
6,-0.07466049758888517,False,42
7,-0.08926050915816065,False,42
8,-0.11346249149140963,False,42
9,-0.1345265426917543,False,42
-8,0.08996193389274337,False,43
-7,-0.013966530011663147,False,43
-6,-0.07281244932979344,False,43
-5,-0.1291594683712196,False,43
-4,0.14431762754986155,False,43
-3,0.11718935234321765,False,43
-2,-0.01121999566087728,False,43
-1,0.3527739235466898,False,43
0,0.21927277720617472,False,43
1,0.10738617877014656,False,43
2,-0.09789270484798997,False,43
3,-0.0032459802591527365,False,43
-7,0.01919005094031684,False,43
-6,0.019105185915704925,False,43
-5,-0.038295236856021805,False,43
-4,0.009802715879716456,False,43
-3,-0.005180085240255289,False,43
-2,0.1440072179047919,False,43
-1,0.21280622961629667,False,43
0,0.1922820582640357,False,43
1,0.04966638448539534,False,43
2,0.12356502826693125,False,43
3,0.007877430120804635,False,43
4,0.03628230235938154,False,43
5,0.035259089486487705,False,43
6,0.13732080390136883,False,43
7,0.24512481090106122,False,43
8,0.1109804485187382,False,43
9,0.07847212927562505,False,43
10,0.11809505210695334,False,43
11,0.013576221191144794,False,43
12,0.007999233787510357,False,43
-7,0.0717150924682421,True,44
-6,-0.032418142113252335,True,44
-5,-0.03929695035498981,True,44
-4,0.23961550247958885,True,44
-3,0.12948545305766002,True,44
-2,0.12856502209854354,True,44
-1,0.22263890854861917,True,44
0,0.30386317661100876,True,44
1,0.051616503649390064,True,44
-8,-0.11583008371308662,False,44
-7,-0.20793360827230525,False,44
-6,-0.2364045885748167,False,44
-5,-0.027445403361122056,False,44
-4,-0.22638786219785803,False,44
-3,0.11267827431400074,False,44
-2,0.12351969872701868,False,44
-1,0.05663167933311253,False,44
-8,-0.006433047530818414,False,44
-7,0.13253317235439693,False,44
-6,0.11960847257518031,False,44
-5,-0.0030526808009077033,False,44
-4,0.057730157221406425,False,44
-3,-0.011373539115067166,False,44
-2,0.2175390118120979,False,44
-1,0.18669318394641066,False,44
0,0.15002328216611355,False,44
1,0.20845190790511542,False,44
2,0.1751416572953487,False,44
3,0.2772662105930532,False,44
4,0.05795302409544012,False,44
5,-0.0010366496972852024,False,44
6,0.03014452368505066,False,44
7,-0.009523908734819536,False,44
-5,0.09686569207883822,False,44
-4,-0.027796621904192076,False,44
-3,-0.06906907017464617,False,44
-2,0.21352050309078932,False,44
-1,0.28259322121308106,False,44
0,0.3525256341708003,False,44
1,0.13242674985224787,False,44
2,0.15613992990008987,False,44
3,0.17366090844534846,False,44
4,0.1693405374873365,False,44
5,0.03917260620713395,False,44
6,0.04673761078597405,False,44
7,0.1774254167263901,False,44
8,0.16214682906530478,False,44
9,0.19095381657921587,False,44
10,0.037627173292263255,False,44
11,0.12690311763178566,False,44
12,0.16498954259707807,False,44
13,-0.01975663232382943,False,44
14,-0.08738939586162581,False,44
15,0.0794415753400945,False,44
-8,0.0942980990224255,False,46
-7,0.15536908429094773,False,46
-6,0.1423010571049411,False,46
-5,0.036856287716993924,False,46
-4,-0.08335575797815636,False,46
-3,-0.03929320124194735,False,46
-2,0.1399847219765483,False,46
-1,0.22969968561313334,False,46
0,0.39049897293634817,False,46
1,0.14650478754223697,False,46
2,-0.06924173882899748,False,46
3,0.06185106668799903,False,46
4,-0.1355400253460466,False,46
5,-0.18135786599707046,False,46
6,-0.1799978420072463,False,46
-8,0.05581449012659756,False,46
-7,-0.029299451305451724,False,46
-6,-0.027006479287677826,False,46
-5,0.0772159773772533,False,46
-4,-0.103233933790946,False,46
-3,-0.07490867471037459,False,46
-2,0.07591077719465586,False,46
-1,0.2722321216899748,False,46
0,0.31709881284276464,False,46
1,0.1899110219591663,False,46
2,0.04488917847367946,False,46
3,0.14486370691829778,False,46
4,0.134203653385809,False,46
5,-0.011579788339618258,False,46
6,0.055043044506088296,False,46
7,0.1591190171207197,False,46
8,0.1750022114168093,False,46
9,0.0790657827863657,False,46
10,-0.011994746173212972,False,46
11,-0.1323782501644203,False,46
12,-0.14906878620775335,False,46
13,-0.15976136801776275,False,46
-4,0.017923414733279852,False,47
-3,-0.017319516807669633,False,47
-2,-0.000603897925610164,False,47
-1,0.19135781240685798,False,47
0,0.3499495749080508,False,47
1,0.1982790645436577,False,47
2,0.08654678225873855,False,47
3,0.014833262976272577,False,47
4,-0.06685249535305983,False,47
5,-0.08479100208793726,False,47
6,-0.09145235675868722,False,47
7,-0.09529313881051188,False,47
8,-0.09522467363380441,False,47
9,-0.0968324242167817,False,47
10,-0.09953892120802141,False,47
11,-0.09960916926360289,False,47
12,-0.09866439156784958,False,47
13,-0.0977688607952596,False,47
14,-0.10138334087188784,False,47
15,-0.10214370935133851,False,47
-6,0.04618310735349823,False,47
-5,0.013270753880954556,False,47
-4,-0.05945386123445276,False,47
-3,0.0004168195647199502,False,47
-2,0.2124059040345808,False,47
-1,0.20454023569091676,False,47
0,0.189577112101368,False,47
1,0.21499542572368083,False,47
2,0.3041284295988569,False,47
3,0.20891278477879113,False,47
4,0.06483795986667223,False,47
5,-0.0016756729051594366,False,47
6,-0.06503278301796035,False,47
7,-0.09357030193315463,False,47
8,-0.0985210976827742,False,47
9,-0.10488335912814492,False,47
10,-0.11447115129785485,False,47
11,-0.12636143381161355,False,47
12,-0.13292092419018578,False,47
13,-0.13541569046496016,False,47
14,-0.13622467254245862,False,47
-8,0.05826697881200371,False,47
-7,-0.030718296182711297,False,47
-6,-0.027548682629292387,False,47
-5,-0.11076001268809618,False,47
-4,-0.0580526723812137,False,47
-3,0.15676172920695824,False,47
-2,0.1301671138455972,False,47
-1,0.23132268551193907,False,47
0,0.17759850103014113,False,47
1,-0.029781514114837065,False,47
2,0.1287203462547019,False,47
3,0.026458067416498532,False,47
4,0.23001710993393382,False,47
5,0.07887896043088977,False,47
6,0.14698423963793583,False,47
7,0.14912561882358094,False,47
8,0.015554756031150696,False,47
9,-0.01593047913834214,False,47
10,-0.17818642827823108,False,47
11,-0.21442227698154376,False,47
12,-0.22646717666063665,False,47
-6,-0.005613582418424218,False,49
-5,0.0500789850116882,False,49
-4,-0.04446540259326401,False,49
-3,-0.10186851075154857,False,49
-2,0.23768670794791422,False,49
-1,0.23858616370461252,False,49
0,0.05584742862136957,False,49
1,-0.014674594661035045,False,49
2,-0.10460971606584679,False,49
3,-0.11615405910096503,False,49
4,-0.13028162667718202,False,49
5,-0.07388084172170759,False,49
6,-0.15156366845837066,False,49
7,-0.18365937417664044,False,49
8,-0.17750268585854118,False,49
9,-0.17931771141319935,False,49
10,-0.1862234147270917,False,49
11,-0.1923271992874687,False,49
12,-0.14005040167658525,False,49
13,-0.17429672456647313,False,49
14,-0.1595640124071033,False,49
15,-0.18521394935350602,False,49
-8,-0.015596442450767994,False,50
-7,0.0550592072666867,False,50
-6,-0.03946276481591876,False,50
-5,-0.003298986671314924,False,50
-4,-0.022068663599353416,False,50
-3,-0.01599504483442471,False,50
-2,0.17607300238091353,False,50
-1,0.26574306278970516,False,50
0,0.24343501756324606,False,50
1,0.20509735899164813,False,50
2,0.23297962501542027,False,50
3,0.10956888772848258,False,50
4,0.07719565944363199,False,50
5,-0.06448961614226398,False,50
6,-0.11595143263279803,False,50
7,-0.12910610988158505,False,50
8,-0.1400455989909889,False,50
9,-0.1427637078669293,False,50
10,-0.14366081896074068,False,50
11,-0.14736385732962548,False,50
12,-0.1485848142612174,False,50
13,-0.1450013395798706,False,50
-8,-0.02442036711800047,False,52
-7,0.14772673617720433,False,52
-6,0.14587151633941714,False,52
-5,0.03307152324881507,False,52
-4,0.10385184560078509,False,52
-3,0.0827158629569767,False,52
-2,0.2214074354558367,False,52
-1,0.08524740159179894,False,52
0,0.22065710795182802,False,52
1,0.297181275230989,False,52
2,0.4458832760529121,False,52
3,0.140716299469478,False,52
4,0.03946602235729793,False,52
5,-0.03111689760508385,False,52
6,0.04332525605533624,False,52
7,0.019187801314326847,False,52
8,0.020317935928436864,False,52
9,0.08532122821930294,False,52
-8,-0.38755628125342073,False,52
-7,-0.32860339726121746,False,52
-6,-0.22275623842360917,False,52
-5,-0.30231874932175834,False,52
-4,-0.22299454478158012,False,52
-3,-0.12655967103249138,False,52
-7,0.049793562592849366,False,53
-6,-0.019655209324503653,False,53
-5,-0.030138353268345824,False,53
-4,-0.08816051537509066,False,53
-3,-0.07819586861301027,False,53
-2,0.25970893978472454,False,53
-1,0.19190682805195255,False,53
0,0.10735057476207147,False,53
1,0.33824470256133876,False,53
2,0.22592034969367195,False,53
3,0.08444246708489869,False,53
4,-0.05400266408074522,False,53
5,-0.11536070159173395,False,53
6,-0.13688686664957836,False,53
7,-0.1454709448281983,False,53
-8,-0.06920539285758222,False,53
-7,-0.08216423679577005,False,53
-6,0.03003093522416128,False,53
-5,-0.01510440882646491,False,53
-4,-0.11503604772257332,False,53
-3,-0.16660942160789152,False,53
-2,0.16611556773284702,False,53
-1,0.10216208622376988,False,53
0,0.408881910488869,False,53
1,0.15893396096174278,False,53
2,0.12124997095907686,False,53
3,-0.08783881280808802,False,53
4,-0.1444507477519245,False,53
5,-0.1617981049226587,False,53
6,-0.16914211986867966,False,53
7,-0.17205780665943443,False,53
8,-0.17339889886119553,False,53
9,-0.1734459815130049,False,53
10,-0.173700371484603,False,53
-8,-0.031220407226858427,False,53
-7,0.16826795305730294,False,53
-6,-0.02187532649655405,False,53
-5,0.057556797298143614,False,53
-4,-0.03222328878419113,False,53
-3,-0.04387338857453628,False,53
-2,0.17877601780398208,False,53
-1,0.24481569395844763,False,53
0,0.20558986704427165,False,53
1,0.15310268016413273,False,53
2,0.24975272709179044,False,53
3,0.16408918649061374,False,53
4,0.12635580351838874,False,53
5,0.14140107129744087,False,53
6,0.07786924135151868,False,53
7,0.013474446271588614,False,53
8,-0.07626589624405292,False,53
9,-0.04475009525890182,False,53
-8,-0.006196452784137774,False,55
-7,-0.020823137177756718,False,55
-6,0.08779434514847517,False,55
-5,-0.12339402785905107,False,55
-4,-0.09591856109301414,False,55
-3,0.11568058147572058,False,55
-2,0.12176164549704149,False,55
-1,0.2456362130707257,False,55
0,0.18765229994097488,False,55
-8,-0.26063075389672613,False,55
-7,-0.17500045185806212,False,55
-6,-0.2607215615519524,False,55
-5,-0.03997650577786008,False,55
-4,-0.12423748420235362,False,55
-3,-0.11734150298348447,False,55
-2,-0.11774543199649612,False,55
-8,0.042591780961480974,False,55
-7,-0.07680660412512001,False,55
-6,-0.04635588410165392,False,55
-5,0.026014410434431506,False,55
-4,0.04703435392708363,False,55
-3,0.08409866976816732,False,55
-2,0.122364451556501,False,55
