diagnostics_step,model_version,source,diagnostics_top_k,row_count,trajectory_count,complete_step,success_count,success_denominator,success_rate,timeout_rate,lost_rate,mean_env_rounds,valid_action_rate,response_tokens_total,mean_response_tokens,student_entropy_topk_mean,teacher_entropy_topk_mean,entropy_teacher_minus_student,student_surprisal_mean,teacher_surprisal_mean,surprisal_teacher_minus_student,sampled_forward_kl_mean,sampled_forward_kl_token_weighted,sampled_forward_kl_sum_mean_per_trajectory,sampled_reverse_kl_mean,sampled_reverse_kl_token_weighted,student_topk_mass_mean,teacher_topk_mass_mean,topk_mass_student_minus_teacher,rollout_success_rate_from_log,rollout_timeout_rate_from_log,rollout_rounds_mean_from_log,rollout_wait_explore_step_sec,rollout_run_execution_mean_sec,rollout_task_execution_mean_sec,experience_pipeline_total_sec
119,174,train,16,206,16,True,10,16,0.625,0.375,0.0,15.4375,0.7718446601941747,10369.0,50.33495145631068,0.07007083574182103,0.09801303679676043,0.0279422010549394,0.0737123254892227,0.19743445978308005,0.12372213429385735,0.12372213429385737,0.1189331067214071,77.07608647464193,0.12372213429385737,0.1189331067214071,0.9999800445341911,0.9999240555237567,5.5989010434354114e-05,0.625,,15.4375,80.16649270057678,36.32518172264099,36.34003682434559,0.5092036724090576
120,176,train,16,181,16,True,11,16,0.6875,0.3125,0.0,14.375,0.8121546961325967,10582.0,58.46408839779006,0.07948394837836725,0.11132737135460247,0.031843422976235214,0.07520120186860278,0.22145366120845372,0.14625245933985093,0.1462524593398509,0.13470593226665997,89.09113595286227,0.1462524593398509,0.13470593226665997,0.999970350416534,0.9998970088082229,7.334160831118375e-05,0.6875,,14.375,104.37766098976135,37.875095173716545,37.888932049274445,0.45176124572753906
121,177,train,16,148,16,True,12,16,0.75,0.25,0.0,12.25,0.8851351351351351,7898.0,53.36486486486486,0.06539770307038023,0.09776345953715408,0.03236575646677385,0.07438940212506517,0.2000549311004263,0.12566552897536112,0.1256655289753612,0.12349693203142657,60.96117307401294,0.1256655289753612,0.12349693203142657,0.9999898532150187,0.9999250156412339,6.483757378472621e-05,0.75,,12.25,76.97098183631897,28.091391623020172,28.104017212986946,0.4279634952545166
122,179,train,16,204,16,True,9,16,0.5625,0.4375,0.0,18.125,0.7549019607843137,11393.0,55.84803921568628,0.08589663443277898,0.1219384957245038,0.03604186129172482,0.08348315429197449,0.208375098601841,0.12489194430986651,0.12489194430986647,0.12485772501384679,88.90650381767227,0.12489194430986647,0.12485772501384679,0.9999080873183874,0.9998488504644584,5.923685392905664e-05,0.5625,,18.125,97.08174228668213,48.787250965833664,48.80390137434006,0.7678015232086182
123,180,train,16,187,16,True,9,16,0.5625,0.4375,0.0,17.25,0.786096256684492,11515.0,61.57754010695187,0.08515254695046598,0.1231919505106676,0.03803940356020162,0.084037196338313,0.2307233324607395,0.1466861361224265,0.14668613612242648,0.1363505454644722,98.12978318896228,0.14668613612242648,0.1363505454644722,0.9999309056854302,0.9998750961108045,5.580957462569813e-05,0.5625,,17.25,91.67385721206665,45.0964390784502,45.11300325393677,0.6595458984375
124,182,train,16,176,16,True,11,16,0.6875,0.3125,0.0,14.8125,0.7670454545454546,9313.0,52.91477272727273,0.08406053966150022,0.11925516035485256,0.035194620693352344,0.08977407554458817,0.22992888395177272,0.14015480840718453,0.1401548084071846,0.14154815580489966,82.38987343818944,0.1401548084071846,0.14154815580489966,0.9999691088862318,0.9999177382842036,5.1370602028200096e-05,0.6875,,14.8125,87.37985157966614,38.49967658519745,38.514264434576035,0.49764132499694824
125,183,train,16,157,16,True,11,16,0.6875,0.3125,0.0,13.6875,0.802547770700637,9786.0,62.3312101910828,0.08948093279514904,0.12128348989421028,0.03180255709906124,0.09805121658101579,0.22798380124066586,0.12993258465965007,0.12993258465965013,0.12889961782431353,78.83822875179577,0.12993258465965013,0.12889961782431353,0.9999560540143652,0.9998595482022442,9.650581212095055e-05,0.6875,,13.6875,79.17194056510925,32.369447350502014,32.383170664310455,0.4185507297515869
126,185,train,16,162,16,True,10,16,0.625,0.375,0.0,16.125,0.9691358024691358,9099.0,56.166666666666664,0.07203935683962764,0.10520138999306325,0.033162033153435605,0.0733474269372401,0.18637729352670773,0.11302986658946763,0.11302986658946759,0.09907703105470292,56.343869097921406,0.11302986658946759,0.09907703105470292,0.9999800374881328,0.9999371424735046,4.28950146281748e-05,0.625,,16.125,110.98574328422546,46.58182978630066,46.597320571541786,0.6080174446105957
127,186,train,16,188,16,True,12,16,0.75,0.25,0.0,14.125,0.7978723404255319,10453.0,55.601063829787236,0.0842948381826531,0.11890958401954332,0.034614745836890226,0.0837880811276447,0.21345424808056696,0.12966616695292227,0.1296661669529223,0.13484124700775316,88.0934721857527,0.1296661669529223,0.13484124700775316,0.9999176546444006,0.9998327140025965,8.494064180408767e-05,0.75,,14.125,80.76120471954346,36.32522439956665,36.391993671655655,0.44966936111450195
128,188,train,16,216,16,True,9,16,0.5625,0.4375,0.0,17.4375,0.75,13545.0,62.708333333333336,0.10344234275159803,0.14279147834109857,0.03934913558950054,0.10674175096796835,0.25926907921162845,0.1525273282436601,0.15252732824366028,0.15404902361825898,130.4121265568323,0.15252732824366028,0.15404902361825898,0.9999253426158639,0.9998127717080645,0.00011257090779936973,0.5625,,17.4375,108.37564206123352,48.62819202244282,48.644600227475166,0.5366642475128174
129,189,train,16,213,16,True,9,16,0.5625,0.4375,0.0,17.8125,0.6948356807511737,11448.0,53.74647887323944,0.0965406329327,0.13269304144219365,0.03615240850949365,0.10306637723963077,0.2689044834760196,0.1658381062363888,0.1658381062363888,0.15445424440643585,110.5120118728048,0.1658381062363888,0.15445424440643585,0.9999541889792906,0.9998641874771158,9.000150217475245e-05,0.5625,,17.8125,123.89489078521729,55.62318268418312,55.63962994515896,0.5649654865264893
130,191,train,16,147,16,True,13,16,0.8125,0.1875,0.0,11.5625,0.8367346938775511,9421.0,64.08843537414965,0.09966005642473107,0.12615204534989707,0.026491988925166007,0.09989016853702688,0.24046248976837709,0.14057232123135022,0.14057232123135044,0.14561943689974002,85.74254468952819,0.14057232123135044,0.14561943689974002,0.9999407693462307,0.9998565719337608,8.419741246989965e-05,0.8125,,11.5625,87.9699285030365,28.356979727745056,28.36931447684765,0.439342737197876
131,192,train,16,141,16,True,13,16,0.8125,0.1875,0.0,11.625,0.9148936170212766,8229.0,58.361702127659576,0.07498121841337246,0.09435052703168913,0.019369308618316664,0.07108679994652056,0.17652726134079014,0.10544046139426957,0.10544046139426959,0.10892433734184415,56.02114824912718,0.10544046139426959,0.10892433734184415,0.9999756523259296,0.9999431961356796,3.245619024994095e-05,0.8125,,11.625,69.85561656951904,25.44055712223053,25.452994033694267,0.5141196250915527
132,194,train,16,192,16,True,11,16,0.6875,0.3125,0.0,14.75,0.8072916666666666,10447.0,54.411458333333336,0.11115905916516798,0.14582797836626546,0.03466891920109748,0.12194509811475923,0.29654727798109387,0.17460217986633464,0.1746021798663345,0.1576721267039954,102.95004422978997,0.1746021798663345,0.1576721267039954,0.9999354236492994,0.9998239579504055,0.0001114656988939755,0.6875,,14.75,105.49312043190002,39.113892033696175,39.12891089916229,0.5365781784057617
133,194,train,16,203,16,True,8,16,0.5,0.5,0.0,18.4375,0.8226600985221675,11628.0,57.2807881773399,0.11090574362015997,0.14205773229112617,0.031151988670966205,0.11321856941172384,0.27570390241249904,0.1624853330007752,0.16248533300077542,0.15634958465412407,113.62706064738464,0.16248533300077542,0.15634958465412407,0.9999332767711887,0.9997971519388077,0.0001361248323810127,0.5,,18.4375,112.69644546508789,51.94689370691776,51.96384055912495,0.5712878704071045
134,196,train,16,196,16,True,9,16,0.5625,0.4375,0.0,17.9375,0.8316326530612245,11531.0,58.83163265306123,0.09411974123285406,0.1165958794101551,0.02247613817730104,0.09039466986849393,0.21688422740838353,0.1264895575398896,0.12648955753988952,0.12279358283596255,88.49580023009275,0.12648955753988952,0.12279358283596255,0.9999556830483824,0.9999239393953241,3.1743653058358134e-05,0.5625,,17.9375,111.88973498344421,51.32139328122139,51.338130846619606,0.5903983116149902
135,197,train,16,164,16,True,12,16,0.75,0.25,0.0,12.6875,0.8719512195121951,9450.0,57.6219512195122,0.09925221707352146,0.12918579270831748,0.029933575634796025,0.1000319496869897,0.2526423584894225,0.15261040880243282,0.15261040880243287,0.14627756673963724,86.39518785559825,0.15261040880243287,0.14627756673963724,0.9999306621391476,0.9998520739567682,7.858818237937992e-05,0.75,,12.6875,83.8643856048584,29.913319528102875,29.926190242171288,0.41248583793640137
136,198,train,16,151,16,True,12,16,0.75,0.25,0.0,12.75,0.9006622516556292,8446.0,55.93377483443709,0.08454235711239677,0.10802844342874883,0.02348608631635206,0.08197003191782982,0.20358816454910658,0.12161813263127676,0.12161813263127678,0.11799888430152325,62.288661050666555,0.12161813263127678,0.11799888430152325,0.9999649828751114,0.9998780706272257,8.69122478857065e-05,0.75,,12.75,82.86653542518616,30.897276386618614,30.91025510430336,0.4065999984741211
137,200,train,16,137,16,True,14,16,0.875,0.125,0.0,10.3125,0.9854014598540146,7955.0,58.065693430656935,0.09705550511238403,0.1205983992376383,0.023542894125254274,0.09938751893224497,0.2177249175197158,0.11833739858747082,0.11833739858747089,0.12055367875438622,59.9377821556964,0.11833739858747089,0.12055367875438622,0.9999667169383724,0.9999314594150963,3.525752327604437e-05,0.875,,10.3125,64.25670170783997,25.354406118392944,25.366056695580482,0.45702147483825684
138,201,train,16,198,16,True,11,16,0.6875,0.3125,0.0,15.5,0.7929292929292929,12522.0,63.24242424242424,0.0995790607907909,0.1265575982259687,0.026978537435177807,0.10006152151241474,0.2263938820442947,0.12633236053187996,0.12633236053188004,0.12800921003029697,100.18320799996107,0.12633236053188004,0.12800921003029697,0.9999334480340777,0.999867880367359,6.556766671872438e-05,0.6875,,15.5,113.38374543190002,47.849330976605415,47.86426015198231,0.5618758201599121
139,203,train,16,182,16,True,12,16,0.75,0.25,0.0,13.9375,0.8846153846153846,11272.0,61.934065934065934,0.0981663291482933,0.11994631393783527,0.021779984789541962,0.09814536919762053,0.23174364655643725,0.13359827735881674,0.13359827735881658,0.13262920514858234,93.4372750271762,0.13359827735881658,0.13262920514858234,0.9999491771709806,0.9998819286567396,6.724851424100287e-05,0.75,,13.9375,93.16618275642395,36.3919633179903,36.40591302514076,0.4670376777648926
140,204,train,16,135,16,True,13,16,0.8125,0.1875,0.0,11.0,0.8962962962962963,7674.0,56.84444444444444,0.0947226095883369,0.12421853388886206,0.029495924300525153,0.09648626551924784,0.2107461303839132,0.11425986486466537,0.11425986486466527,0.119506011087589,57.31807056788486,0.11425986486466527,0.119506011087589,0.9999689976535782,0.9999160676704478,5.292998313033426e-05,0.8125,,11.0,83.86872434616089,25.508197456598282,25.51974220573902,0.3965718746185303
141,206,train,16,118,16,True,14,16,0.875,0.125,0.0,9.5,0.9830508474576272,7823.0,66.29661016949153,0.09590855846923212,0.12498245630418796,0.029073897834955842,0.09836201553356341,0.21577857250999674,0.11741655697643333,0.11741655697643345,0.1214015963860778,59.35779303301793,0.11741655697643345,0.1214015963860778,0.9999627419734034,0.9998989245685995,6.381740480387865e-05,0.875,,9.5,87.0788848400116,24.46557804942131,24.476582497358322,0.37021970748901367
142,207,train,16,159,16,True,11,16,0.6875,0.3125,0.0,13.6875,0.8679245283018868,9836.0,61.861635220125784,0.09059885032531417,0.12007730014998572,0.029478449824671543,0.09480064353027662,0.21572483228091632,0.1209241887506397,0.12092418875063977,0.1251994599991511,76.96636803447814,0.12092418875063977,0.1251994599991511,0.9999471788146342,0.9998811021873052,6.607662732904807e-05,0.6875,,13.6875,88.5597665309906,35.95500402152538,35.96849225461483,0.45975637435913086
143,209,train,16,183,16,True,10,16,0.625,0.375,0.0,15.9375,0.7978142076502732,11062.0,60.44808743169399,0.10121049767256807,0.13424020853520163,0.033029710862633566,0.10090378801918981,0.2262855087654694,0.1253817207462796,0.12538172074627962,0.13081428713868903,90.44172777051114,0.12538172074627962,0.13081428713868903,0.999906512945472,0.9998017948856869,0.00010471805978506943,0.625,,15.9375,114.79322171211243,42.986683651804924,43.002006351947784,0.7861607074737549
144,210,train,16,168,16,True,13,16,0.8125,0.1875,0.0,12.5625,0.8869047619047619,10377.0,61.767857142857146,0.09030701133887876,0.11936725733514818,0.029060245996269413,0.08835622172370121,0.22698220471891334,0.13862598299521212,0.13862598299521217,0.1346266757513374,87.31381339197678,0.13862598299521217,0.1346266757513374,0.9999784374337508,0.9999293759668559,4.906146689487301e-05,0.8125,,12.5625,92.27863073348999,32.92809307575226,32.94116076827049,0.5820839405059814
145,212,train,16,169,16,True,13,16,0.8125,0.1875,0.0,12.1875,0.7988165680473372,10336.0,61.15976331360947,0.08283629787328366,0.11012316802621706,0.027286870152933407,0.08145224560202022,0.20819234886273028,0.12674010326071006,0.12674010326070995,0.13005694511512295,84.01678654436942,0.12674010326070995,0.13005694511512295,0.9999789486920145,0.9999138839230497,6.506476896483981e-05,0.8125,,12.1875,72.46605634689331,30.263741835951805,30.33674532175064,0.42058444023132324
146,213,train,16,161,16,True,13,16,0.8125,0.1875,0.0,11.75,0.8819875776397516,10290.0,63.91304347826087,0.08854600960566028,0.11385997962189079,0.025313970016230508,0.092458545895273,0.22408060786483297,0.13162206196955997,0.13162206196955994,0.13263681141643416,85.30204934219424,0.13162206196955994,0.13263681141643416,0.9999394908845033,0.9998803087374196,5.9182147083669534e-05,0.8125,,11.75,66.05282354354858,26.694358319044113,26.706474125385284,0.382504940032959
147,215,train,16,175,16,True,11,16,0.6875,0.3125,0.0,15.1875,0.84,9793.0,55.96,0.07876254003165686,0.10349497309938434,0.024732433067727475,0.0822829268897745,0.19571016096927496,0.11342723407950046,0.11342723407950042,0.11947579939843284,73.1266564693033,0.11342723407950042,0.11947579939843284,0.9999691394479363,0.9999377047377404,3.143471019595445e-05,0.6875,,15.1875,94.17203092575073,39.62307472527027,39.63813078403473,0.5393760204315186
148,216,train,16,158,16,True,12,16,0.75,0.25,0.0,12.375,0.8734177215189873,9084.0,57.49367088607595,0.0783195599966951,0.09916393091774105,0.02084437092104595,0.07583664493927034,0.17074327288736052,0.09490662794809018,0.09490662794809022,0.09696889930562688,55.05409258076964,0.09490662794809022,0.09696889930562688,0.9999735658292334,0.9999432780699462,3.0287759287150884e-05,0.75,,12.375,105.18267107009888,32.99375520646572,33.00651961565018,0.40315723419189453
149,218,train,16,137,16,True,13,16,0.8125,0.1875,0.0,10.5625,0.8102189781021898,8839.0,64.51824817518248,0.09142249861258667,0.12581331855854733,0.03439081994596066,0.0953413456320737,0.21657312177326196,0.12123177614118825,0.1212317761411883,0.12851371704971287,70.99579656265075,0.1212317761411883,0.12851371704971287,0.999958784469443,0.9998408943994789,0.00011789006996409945,0.8125,,10.5625,77.38786888122559,25.91930729150772,25.930981367826462,0.4630160331726074
150,218,train,16,122,16,True,15,16,0.9375,0.0625,0.0,8.3125,0.8852459016393442,8341.0,68.3688524590164,0.07791563727034778,0.09616520716933571,0.018249569898987933,0.07933359741682319,0.18384720714377922,0.10451360972695603,0.104513609726956,0.10205735417891737,53.20377445039685,0.104513609726956,0.10205735417891737,0.9999872629932487,0.9999590747598615,2.8188233387238526e-05,0.9375,,8.3125,72.57608699798584,21.92825159430504,21.93842163681984,0.45284438133239746
151,218,train,16,184,16,True,10,16,0.625,0.375,0.0,15.6875,0.8152173913043478,11208.0,60.91304347826087,0.0951922412205197,0.12338970158825538,0.028197460367735683,0.09801997342067094,0.21146602451725263,0.1134460510965817,0.1134460510965816,0.113708844353998,79.65304546997561,0.1134460510965816,0.113708844353998,0.9999594869680329,0.9999035425711945,5.594439683842545e-05,,,,,,,
